frame,micro_div,d_momx,d_momy,d_ke,d_comx,rand_00,rand_01,rand_02,rand_03,rand_04,rand_05,rand_06,rand_07,rand_08,rand_09,rand_10,rand_11,rand_12,rand_13,rand_14,rand_15,rand_16,rand_17,rand_18,rand_19,rand_20,rand_21,rand_22,rand_23,rand_24,rand_25,rand_26,rand_27,rand_28,rand_29,rand_30,rand_31,rand_32,rand_33,rand_34,rand_35,rand_36,rand_37,rand_38,rand_39,rand_40,rand_41,rand_42,rand_43,rand_44,rand_45,rand_46,rand_47,rand_48,rand_49,rand_50,rand_51,rand_52,rand_53,rand_54,rand_55,rand_56,rand_57,rand_58,rand_59,rand_60,rand_61,rand_62,rand_63,join,only_a,only_b
278,2.327369450e-2,9.708237314e-4,7.798293179e-3,2.222413230e-4,1.433011546e-6,2.559190970e1,4.593158400e1,4.185888697e1,1.567713850e1,2.425270461e1,2.349551966e1,5.178160049e1,4.252399276e1,5.047148146e1,9.123013405e0,2.876623620e1,2.014944134e1,5.315860815e1,4.851632117e1,5.417490922e1,4.636894418e1,2.461691123e1,1.828145460e1,1.159023283e1,4.390452457e0,4.807849980e1,2.469476580e1,4.467673086e1,2.535955614e-1,1.074517819e1,7.268825114e1,4.537449358e1,1.271264785e1,8.540011635e0,6.001427999e1,5.292335561e0,7.343381847e0,2.156479024e1,4.289005274e1,2.719022281e1,4.710028296e1,6.067563703e1,5.358101204e1,6.883658943e0,2.934989270e1,5.277028055e1,2.788595145e1,4.880651712e1,2.133391657e-1,1.360567694e1,1.063389673e1,5.879566589e1,3.141795154e1,4.255349202e0,3.702837390e1,4.205942108e1,5.147908992e1,4.398733163e1,2.084988129e1,3.832551059e1,4.999647309e1,5.457268891e1,5.492745707e1,5.607358411e1,1.607004221e1,3.284532152e0,3.258737261e1,4.795694693e1,3.863563797e1,118283,0,0
279,2.331489908e-2,9.725237043e-4,7.871759812e-3,2.249849319e-4,1.451975825e-6,2.557562490e1,4.591426488e1,4.183972907e1,1.568082890e1,2.423950757e1,2.348086152e1,5.174113907e1,4.250161274e1,5.042062721e1,9.139055568e0,2.873968047e1,2.013999168e1,5.312853665e1,4.848290230e1,5.413440747e1,4.633804405e1,2.460492594e1,1.827409362e1,1.159072209e1,4.368311800e0,4.804410008e1,2.468332097e1,4.463521933e1,2.588444501e-1,1.076087877e1,7.263667875e1,4.535547868e1,1.270256421e1,8.528764683e0,5.999014798e1,5.300632101e0,7.341588234e0,2.153701404e1,4.285564673e1,2.717404202e1,4.706308253e1,6.062500332e1,5.354633052e1,6.882279748e0,2.932733344e1,5.274258013e1,2.788336450e1,4.877924572e1,2.134568726e-1,1.359636126e1,1.064339238e1,5.875315950e1,3.139454008e1,4.245714826e0,3.700586676e1,4.203282259e1,5.143544157e1,4.395467538e1,2.082595310e1,3.831254712e1,4.995106366e1,5.453132297e1,5.489733358e1,5.604312840e1,1.607186706e1,3.262340265e0,3.255726290e1,4.792136190e1,3.860440208e1,118283,0,0
280,2.333866643e-2,9.746820368e-4,7.933290740e-3,2.277534551e-4,1.471007871e-6,2.556786323e1,4.592909425e1,4.185492261e1,1.569794014e1,2.425631978e1,2.348554392e1,5.173520629e1,4.251538771e1,5.041464401e1,9.155034972e0,2.873992475e1,2.015443634e1,5.313219236e1,4.848918107e1,5.412820966e1,4.634096542e1,2.460382028e1,1.829150295e1,1.159362416e1,4.361129076e0,4.806017242e1,2.467669346e1,4.462132761e1,2.529016215e-1,1.077450247e1,7.264579511e1,4.537221829e1,1.269934770e1,8.518898238e0,6.001133540e1,5.301422542e0,7.340978603e0,2.154079198e1,4.285575929e1,2.717359151e1,4.705469690e1,6.062108141e1,5.355829954e1,6.876922483e0,2.932976889e1,5.274494855e1,2.789228174e1,4.878448848e1,2.032035993e-1,1.358273419e1,1.065982588e1,5.875340355e1,3.139898893e1,4.241265322e0,3.700565634e1,4.203959734e1,5.142815538e1,4.396078389e1,2.080807773e1,3.833221085e1,4.994818144e1,5.452499351e1,5.491051941e1,5.605125532e1,1.608850835e1,3.247959834e0,3.255085589e1,4.793065441e1,3.859328720e1,118283,0,0
281,2.337293015e-2,9.717216607e-4,7.987374744e-3,2.304643480e-4,1.490027472e-6,2.559196591e1,4.593952900e1,4.184084382e1,1.569407334e1,2.424357366e1,2.350919959e1,5.175230879e1,4.252856093e1,5.042271999e1,9.140501808e0,2.876203589e1,2.015226291e1,5.314257033e1,4.848741341e1,5.414688627e1,4.633776461e1,2.459217609e1,1.828064019e1,1.158055421e1,4.364357101e0,4.805432398e1,2.468710478e1,4.463536181e1,2.598903338e-1,1.077036718e1,7.264990171e1,4.537949388e1,1.270231651e1,8.533569185e0,6.001234890e1,5.296262770e0,7.351811854e0,2.156510713e1,4.288338082e1,2.716703895e1,4.705800623e1,6.064667713e1,5.355594351e1,6.885822550e0,2.933506776e1,5.275222760e1,2.787519090e1,4.878230439e1,2.211196974e-1,1.359604059e1,1.065616973e1,5.874984413e1,3.139132892e1,4.246635453e0,3.703176040e1,4.204850804e1,5.144329349e1,4.395280004e1,2.081794664e1,3.833244379e1,4.995929636e1,5.454257744e1,5.491487541e1,5.605313637e1,1.608042747e1,3.264402625e0,3.256672004e1,4.792216683e1,3.860408149e1,118283,0,0
282,2.340088174e-2,9.691409825e-4,8.035107590e-3,2.334891910e-4,1.508983515e-6,2.557158541e1,4.586995014e1,4.175333437e1,1.567743947e1,2.417471798e1,2.346759009e1,5.166534157e1,4.244185647e1,5.028235262e1,9.155411292e0,2.866280040e1,2.007037256e1,5.307349080e1,4.840687964e1,5.405730689e1,4.625119295e1,2.455511454e1,1.824290862e1,1.158631546e1,4.330453833e0,4.793525240e1,2.464636068e1,4.453313619e1,2.769498633e-1,1.079300601e1,7.247984195e1,4.531630920e1,1.270209027e1,8.490391312e0,5.990689366e1,5.312902004e0,7.361673710e0,2.150215489e1,4.280677460e1,2.709904134e1,4.696055252e1,6.049929287e1,5.342752966e1,6.876384461e0,2.924594369e1,5.264778146e1,2.782989424e1,4.869172896e1,2.336700856e-1,1.358921411e1,1.063249634e1,5.861459738e1,3.133609379e1,4.209182607e0,3.699846521e1,4.192688226e1,5.135211788e1,4.382330545e1,2.077663300e1,3.828256738e1,4.983167686e1,5.441785049e1,5.477115141e1,5.595184421e1,1.606983984e1,3.229559366e0,3.247456997e1,4.778482127e1,3.852622905e1,118283,0,0
283,2.346174265e-2,9.659515602e-4,8.079219678e-3,2.363672789e-4,1.527881069e-6,2.556985452e1,4.583133186e1,4.169966337e1,1.566953035e1,2.413095344e1,2.345290624e1,5.162612992e1,4.239536487e1,5.020196728e1,9.157717212e0,2.860509845e1,2.001517996e1,5.304288021e1,4.836675374e1,5.401414189e1,4.620176653e1,2.452974359e1,1.822348672e1,1.158786756e1,4.316231764e0,4.786888446e1,2.461976423e1,4.447481023e1,2.866388501e-1,1.080628166e1,7.238030756e1,4.528531201e1,1.271064664e1,8.462364984e0,5.984632090e1,5.319463650e0,7.372781076e0,2.147883817e1,4.277362045e1,2.705317044e1,4.690429076e1,6.041994728e1,5.335186624e1,6.867012479e0,2.918929207e1,5.258383587e1,2.779231270e1,4.863893907e1,2.441096963e-1,1.358635443e1,1.061107408e1,5.853312215e1,3.130846125e1,4.186161492e0,3.699244091e1,4.185057713e1,5.130792681e1,4.374088427e1,2.075523426e1,3.825950315e1,4.976210931e1,5.434542165e1,5.468106986e1,5.589405150e1,1.606410166e1,3.215010740e0,3.242204864e1,4.769958290e1,3.848097945e1,118283,0,0
284,2.354019854e-2,9.621366548e-4,8.124438428e-3,2.394015112e-4,1.546704612e-6,2.557907468e1,4.579970103e1,4.166180961e1,1.567010203e1,2.409622910e1,2.344832349e1,5.161130234e1,4.236638433e1,5.014180963e1,9.150671729e0,2.855912025e1,1.996154261e1,5.303424274e1,4.834648060e1,5.399257020e1,4.616559787e1,2.450593312e1,1.821375264e1,1.159151955e1,4.311702418e0,4.782679495e1,2.459447517e1,4.443077115e1,2.924361047e-1,1.081823104e1,7.230378134e1,4.526632808e1,1.272783385e1,8.434470337e0,5.980153732e1,5.323652693e0,7.381194671e0,2.147339707e1,4.275659044e1,2.701829751e1,4.686591484e1,6.036707226e1,5.329747989e1,6.853313141e0,2.914199681e1,5.252759128e1,2.775217520e1,4.860340570e1,2.515627095e-1,1.358403800e1,1.058560955e1,5.847473531e1,3.129849132e1,4.170196175e0,3.699925828e1,4.178692472e1,5.128398554e1,4.367419277e1,2.074198158e1,3.825192563e1,4.971635926e1,5.428670990e1,5.460317575e1,5.585717196e1,1.606077306e1,3.210900789e0,3.238335417e1,4.763073878e1,3.844291660e1,118283,0,0
285,2.358878101e-2,9.582058685e-4,8.168851991e-3,2.426938733e-4,1.565452568e-6,2.554801953e1,4.571529658e1,4.157024535e1,1.565528298e1,2.402700634e1,2.339993970e1,5.151646912e1,4.226113007e1,4.997987337e1,9.170476664e0,2.842218694e1,1.985903424e1,5.296075419e1,4.827518824e1,5.388895519e1,4.607525306e1,2.446822217e1,1.819364986e1,1.160427746e1,4.287929344e0,4.770634529e1,2.452444423e1,4.430133707e1,2.973833383e-1,1.084326378e1,7.210797741e1,4.520147711e1,1.274421699e1,8.363548735e0,5.968130089e1,5.336822265e0,7.397887967e0,2.141304880e1,4.266797445e1,2.692523322e1,4.675012601e1,6.018437314e1,5.314963957e1,6.819258005e0,2.902271655e1,5.239524460e1,2.769033171e1,4.850067909e1,2.511344646e-1,1.355792134e1,1.054348470e1,5.831306728e1,3.125196708e1,4.115419473e0,3.696314136e1,4.162590848e1,5.118514833e1,4.351946714e1,2.068742516e1,3.820635757e1,4.957151703e1,5.412669117e1,5.442314857e1,5.573710644e1,1.605970482e1,3.166887606e0,3.226123163e1,4.747411664e1,3.834437221e1,118283,0,0
286,2.365731829e-2,9.611937065e-4,8.211253883e-3,2.458968796e-4,1.584197560e-6,2.550241162e1,4.562726033e1,4.151356561e1,1.566676713e1,2.398115016e1,2.333270549e1,5.140284160e1,4.218269080e1,4.980143104e1,9.208912948e0,2.829577101e1,1.977073479e1,5.288743781e1,4.819865454e1,5.378108510e1,4.597821650e1,2.442074103e1,1.817879718e1,1.163642818e1,4.237335813e0,4.759852887e1,2.445655423e1,4.416293551e1,3.025561113e-1,1.088666132e1,7.191510612e1,4.512859883e1,1.273500329e1,8.297757271e0,5.957234418e1,5.380694114e0,7.384046061e0,2.132691546e1,4.254561322e1,2.687597102e1,4.665129165e1,5.999920417e1,5.302002204e1,6.790032189e0,2.893177788e1,5.226169958e1,2.765418752e1,4.842978169e1,2.346744103e-1,1.352168235e1,1.053546640e1,5.818071443e1,3.120673564e1,4.077912139e0,3.689627141e1,4.150404333e1,5.106429047e1,4.339578216e1,2.061506454e1,3.817087811e1,4.942546190e1,5.395468599e1,5.426602290e1,5.565192489e1,1.606522043e1,3.110989354e0,3.214017132e1,4.732829778e1,3.822709487e1,118283,0,0
287,2.369969055e-2,9.615088563e-4,8.251790804e-3,2.482848153e-4,1.603040826e-6,2.526448964e1,4.519980873e1,4.103051282e1,1.552311042e1,2.362324845e1,2.299665062e1,5.076876980e1,4.161437483e1,4.896808788e1,9.385530150e0,2.767995875e1,1.936733881e1,5.236895662e1,4.769162476e1,5.317288469e1,4.548472142e1,2.425945742e1,1.795966370e1,1.169118988e1,4.005257957e0,4.686561694e1,2.421542995e1,4.355362401e1,4.018910457e-1,1.099929079e1,7.092642093e1,4.470131187e1,1.266267929e1,8.074472239e0,5.892817488e1,5.515286633e0,7.423781496e0,2.084068883e1,4.197793148e1,2.649790326e1,4.608613514e1,5.904280822e1,5.224569934e1,6.739571000e0,2.843539348e1,5.169449115e1,2.749051603e1,4.791148611e1,2.667883097e-1,1.344296805e1,1.044929720e1,5.738910501e1,3.082993871e1,3.840518625e0,3.656711460e1,4.082991344e1,5.045719790e1,4.269699887e1,2.034394163e1,3.779934792e1,4.863538709e1,5.321746918e1,5.348514075e1,5.502629547e1,1.600420638e1,2.842698903e0,3.155930923e1,4.657007502e1,3.778801082e1,118283,0,0
288,2.375408731e-2,9.584843777e-4,8.289443756e-3,2.499439038e-4,1.621838633e-6,2.508231577e1,4.487015004e1,4.063392437e1,1.539665539e1,2.333160264e1,2.274419179e1,5.027876288e1,4.115197352e1,4.832386782e1,9.518242674e0,2.719130702e1,1.905023311e1,5.195891005e1,4.729471841e1,5.269286359e1,4.510244565e1,2.414209071e1,1.778705899e1,1.172116743e1,3.835448704e0,4.628507359e1,2.402671316e1,4.307810457e1,4.851505490e-1,1.107972755e1,7.015215468e1,4.437284530e1,1.261910243e1,7.896341007e0,5.842188531e1,5.601410984e0,7.473221772e0,2.047089858e1,4.155013040e1,2.617531562e1,4.562924474e1,5.829278611e1,5.163081399e1,6.697348055e0,2.802945528e1,5.125529276e1,2.735316992e1,4.748502920e1,3.009486703e-1,1.338498436e1,1.036718968e1,5.675048303e1,3.053189912e1,3.643317217e0,3.632333894e1,4.028054554e1,4.998932902e1,4.213363745e1,2.013896645e1,3.750286133e1,4.801478154e1,5.264791079e1,5.286640908e1,5.451352138e1,1.595504304e1,2.633421672e0,3.110292271e1,4.597437182e1,3.745435709e1,118283,0,0
289,2.375123504e-2,9.547884593e-4,8.323387668e-3,2.512590965e-4,1.640593857e-6,2.496815513e1,4.469370344e1,4.041334984e1,1.532318224e1,2.318289225e1,2.261609361e1,5.000509438e1,4.088968503e1,4.797398056e1,9.594199668e0,2.690876470e1,1.888384146e1,5.172462498e1,4.709122926e1,5.241793589e1,4.489910902e1,2.407900889e1,1.771809746e1,1.172756504e1,3.762821033e0,4.598037933e1,2.389597827e1,4.280094521e1,5.062666989e-1,1.111400909e1,6.973061687e1,4.420568407e1,1.260729536e1,7.781333867e0,5.814593680e1,5.627580945e0,7.516604990e0,2.029436124e1,4.132536044e1,2.596336656e1,4.535808015e1,5.786705469e1,5.128838198e1,6.650060581e0,2.778797748e1,5.100608811e1,2.726117451e1,4.723650057e1,3.075589697e-1,1.332777904e1,1.031023040e1,5.637587612e1,3.037290995e1,3.518096932e0,3.619434790e1,3.995761488e1,4.973406374e1,4.181331793e1,2.001172397e1,3.734680921e1,4.767325438e1,5.232327333e1,5.252039102e1,5.421067972e1,1.594016969e1,2.514319151e0,3.083572115e1,4.565141436e1,3.726354999e1,118283,0,0
290,2.361942679e-2,9.464034752e-4,8.358779476e-3,2.525877432e-4,1.659225406e-6,2.509206133e1,4.478272206e1,4.047085127e1,1.533472830e1,2.320295662e1,2.271646095e1,5.018694811e1,4.102291400e1,4.814284958e1,9.521821775e0,2.705240057e1,1.890404784e1,5.187517477e1,4.720069909e1,5.260938358e1,4.499182448e1,2.408755936e1,1.771712919e1,1.171744309e1,3.815806023e0,4.608862310e1,2.397170697e1,4.296789262e1,5.249831768e-1,1.108634357e1,6.991068582e1,4.429293423e1,1.264206999e1,7.851218590e0,5.824933159e1,5.618291337e0,7.530460959e0,2.042381278e1,4.149199271e1,2.603815386e1,4.550640701e1,5.810229489e1,5.141446378e1,6.685039096e0,2.788948995e1,5.111806899e1,2.725037014e1,4.735143138e1,3.477369755e-1,1.339802219e1,1.029410633e1,5.653497959e1,3.044235167e1,3.573628753e0,3.633113054e1,4.008855703e1,4.990917823e1,4.191541743e1,2.010981309e1,3.741466132e1,4.784902150e1,5.249666962e1,5.263988373e1,5.435515417e1,1.592474649e1,2.614529004e0,3.097671000e1,4.574739183e1,3.738174812e1,118283,0,0
291,2.353948553e-2,9.408720909e-4,8.387759973e-3,2.522105810e-4,1.677718377e-6,2.515052546e1,4.489455901e1,4.055154704e1,1.535483742e1,2.326854165e1,2.281621476e1,5.033927109e1,4.112226277e1,4.833194510e1,9.481336945e0,2.716850747e1,1.899237259e1,5.198912066e1,4.731895569e1,5.273128089e1,4.510842827e1,2.413769776e1,1.777841984e1,1.168381959e1,3.884359602e0,4.624945913e1,2.401620126e1,4.308856390e1,4.971184238e-1,1.105981326e1,7.012765573e1,4.441244845e1,1.268784935e1,7.878169229e0,5.840220154e1,5.550417915e0,7.557562271e0,2.055665295e1,4.165016063e1,2.606587918e1,4.559262854e1,5.830452726e1,5.157500018e1,6.681995365e0,2.795887071e1,5.124684058e1,2.726912424e1,4.742649236e1,3.503961888e-1,1.341164090e1,1.029170425e1,5.666876370e1,3.052728358e1,3.598660341e0,3.643477801e1,4.019008697e1,5.005195628e1,4.203443746e1,2.016978816e1,3.750453389e1,4.801435102e1,5.266176051e1,5.279707447e1,5.445275774e1,1.594930274e1,2.663730600e0,3.109303636e1,4.591106733e1,3.748371765e1,118283,0,0
292,2.345174348e-2,9.340167636e-4,8.408082068e-3,2.515063669e-4,1.696094321e-6,2.524074982e1,4.494994286e1,4.057454871e1,1.535204736e1,2.327039156e1,2.289182624e1,5.046490794e1,4.121336797e1,4.846638146e1,9.404395541e0,2.730375387e1,1.902304842e1,5.207832533e1,4.736570726e1,5.285656413e1,4.515902971e1,2.413478974e1,1.775335126e1,1.165259422e1,3.921086843e0,4.631666130e1,2.408913736e1,4.321870397e1,5.255995995e-1,1.102432300e1,7.025721032e1,4.445673886e1,1.269732594e1,7.951434881e0,5.846685707e1,5.527307301e0,7.557026588e0,2.064941531e1,4.177238558e1,2.612804918e1,4.569121872e1,5.849486167e1,5.166995097e1,6.725154078e0,2.804558415e1,5.133171071e1,2.725710090e1,4.748950806e1,3.944878166e-1,1.347512249e1,1.028565237e1,5.678471240e1,3.055983319e1,3.658783178e0,3.652188760e1,4.030111877e1,5.016615300e1,4.211574454e1,2.025054367e1,3.753180334e1,4.814498105e1,5.280464120e1,5.289721934e1,5.454286569e1,1.591707420e1,2.751439723e0,3.121962292e1,4.598874391e1,3.757390877e1,118283,0,0
293,2.333821694e-2,9.256590317e-4,8.421938430e-3,2.497870460e-4,1.714316001e-6,2.531370720e1,4.498019865e1,4.054035687e1,1.531923153e1,2.323119878e1,2.294654213e1,5.053605338e1,4.124307698e1,4.853966996e1,9.345633640e0,2.739050458e1,1.902829647e1,5.211419014e1,4.736289834e1,5.292815812e1,4.517281581e1,2.412970228e1,1.769998321e1,1.161425757e1,3.938964046e0,4.630728504e1,2.415392759e1,4.330750040e1,5.713777748e-1,1.099186598e1,7.030879965e1,4.446804032e1,1.270173015e1,8.016258918e0,5.847746859e1,5.505893075e0,7.576963796e0,2.070046823e1,4.185884858e1,2.614171663e1,4.573570462e1,5.860688007e1,5.169136854e1,6.772725765e0,2.808555731e1,5.138775790e1,2.723571858e1,4.749543233e1,4.553218948e-1,1.354222717e1,1.027010399e1,5.682167183e1,3.054688314e1,3.690806599e0,3.658953575e1,4.035122993e1,5.023380862e1,4.213110578e1,2.031769093e1,3.751436711e1,4.820675471e1,5.290413075e1,5.293997367e1,5.456310854e1,1.587522874e1,2.814185089e0,3.130130645e1,4.600387468e1,3.764611848e1,118283,0,0
294,2.319992744e-2,9.146574302e-4,8.429494608e-3,2.487509434e-4,1.732348797e-6,2.518918750e1,4.473275146e1,4.017045618e1,1.517161758e1,2.296310368e1,2.277503720e1,5.016117352e1,4.083953820e1,4.804716261e1,9.437265251e0,2.699738720e1,1.876766059e1,5.177669249e1,4.704482614e1,5.255246716e1,4.487671125e1,2.405025196e1,1.754509558e1,1.160696765e1,3.829234340e0,4.581169873e1,2.401203057e1,4.294849297e1,6.493252206e-1,1.102925599e1,6.969051072e1,4.421624312e1,1.269035917e1,7.883922499e0,5.805813530e1,5.539797516e0,7.666548117e0,2.043535393e1,4.156525641e1,2.582281476e1,4.535140964e1,5.801426253e1,5.116823466e1,6.742978213e0,2.773180490e1,5.105686886e1,2.709949654e1,4.711418527e1,5.159664900e-1,1.351615951e1,1.016949601e1,5.626759787e1,3.028839551e1,3.508528404e0,3.643752472e1,3.987514039e1,4.988888449e1,4.164090969e1,2.017950934e1,3.725167338e1,4.771107619e1,5.247977116e1,5.243164964e1,5.410434780e1,1.582307895e1,2.660269853e0,3.093964462e1,4.551160127e1,3.741761830e1,118283,0,0
295,2.312655742e-2,9.114798711e-4,8.429689052e-3,2.473589601e-4,1.750228028e-6,2.516016150e1,4.467705201e1,4.007167217e1,1.512928444e1,2.289528193e1,2.274326263e1,5.006834341e1,4.074564738e1,4.794067485e1,9.447356858e0,2.692881336e1,1.872319896e1,5.168408599e1,4.695179892e1,5.245670803e1,4.479869697e1,2.402465528e1,1.749707480e1,1.158662400e1,3.802464559e0,4.569024119e1,2.398899181e1,4.286959554e1,6.752309778e-1,1.102785560e1,6.954995413e1,4.415200430e1,1.267672145e1,7.868318904e0,5.795858966e1,5.535074640e0,7.686580667e0,2.037973824e1,4.150385908e1,2.574686687e1,4.525299578e1,5.788987039e1,5.104822962e1,6.746258214e0,2.765824790e1,5.098641589e1,2.706400841e1,4.701172441e1,5.403937818e-1,1.351492468e1,1.015293067e1,5.613405184e1,3.021342273e1,3.475313242e0,3.639913097e1,3.977713194e1,4.980153004e1,4.153019808e1,2.014932466e1,3.717870244e1,4.759805667e1,5.239439537e1,5.232758973e1,5.398653799e1,1.580083307e1,2.632127809e0,3.087001064e1,4.540288583e1,3.736838127e1,118283,0,0
296,2.307554851e-2,9.205532962e-4,8.424861009e-3,2.468776240e-4,1.768270228e-6,2.513190609e1,4.473410298e1,4.015496518e1,1.517365986e1,2.297233261e1,2.275118282e1,5.007043463e1,4.080453808e1,4.796649991e1,9.503137291e0,2.694532726e1,1.878672842e1,5.171131463e1,4.700553987e1,5.247031037e1,4.484460487e1,2.404455850e1,1.756200314e1,1.160871924e1,3.790262601e0,4.577086555e1,2.397866747e1,4.286727961e1,6.376902060e-1,1.105503504e1,6.963125517e1,4.421069671e1,1.266488999e1,7.853538436e0,5.804467125e1,5.548472888e0,7.679589133e0,2.039135271e1,4.150894992e1,2.577545186e1,4.527760728e1,5.791095914e1,5.111777131e1,6.728060650e0,2.769563147e1,5.103126164e1,2.711731318e1,4.707251018e1,4.973203002e-1,1.347363651e1,1.020537818e1,5.618693326e1,3.024529007e1,3.469346838e0,3.639332537e1,3.983765082e1,4.981141706e1,4.159821153e1,2.011323319e1,3.724020311e1,4.763025616e1,5.241217233e1,5.241120863e1,5.404851279e1,1.585189512e1,2.595777330e0,3.087096704e1,4.547501374e1,3.736723416e1,118283,0,0
297,2.317043623e-2,9.203399998e-4,8.413289514e-3,2.482413455e-4,1.786448919e-6,2.519879232e1,4.484524628e1,4.030214009e1,1.523651818e1,2.308174182e1,2.284596845e1,5.025298122e1,4.097456467e1,4.818080788e1,9.450833584e0,2.710117330e1,1.888181801e1,5.187170132e1,4.716084640e1,5.264019595e1,4.497606818e1,2.407423144e1,1.764380233e1,1.160396292e1,3.858540824e0,4.599403458e1,2.402131318e1,4.301301343e1,5.925219698e-1,1.103457185e1,6.989339760e1,4.433739204e1,1.269646112e1,7.889078159e0,5.822668423e1,5.512973476e0,7.660084741e0,2.054046431e1,4.166352494e1,2.587974467e1,4.542771382e1,5.816690030e1,5.133693374e1,6.722060853e0,2.782277111e1,5.115894523e1,2.714543557e1,4.722163854e1,4.723302170e-1,1.347773643e1,1.022381259e1,5.640438008e1,3.037029073e1,3.533891072e0,3.648921319e1,4.000996047e1,4.997731965e1,4.178339117e1,2.017177310e1,3.736884064e1,4.784702668e1,5.258585624e1,5.260529048e1,5.423237297e1,1.588183631e1,2.669176552e0,3.101790793e1,4.567541584e1,3.745995455e1,118283,0,0
298,2.317011233e-2,9.187947514e-4,8.375406121e-3,2.487481280e-4,1.806445228e-6,2.515427152e1,4.482388089e1,4.026892497e1,1.522570368e1,2.307475844e1,2.283145575e1,5.019966068e1,4.091378001e1,4.812994151e1,9.471044246e0,2.703535210e1,1.887525115e1,5.181934312e1,4.713795655e1,5.256630992e1,4.495191415e1,2.407624658e1,1.766623878e1,1.159145254e1,3.863352274e0,4.596845461e1,2.397380499e1,4.294118760e1,5.659938171e-1,1.103546996e1,6.983380337e1,4.432774640e1,1.270901420e1,7.842930167e0,5.819702178e1,5.484105460e0,7.680600844e0,2.052881577e1,4.163150145e1,2.580834360e1,4.534873175e1,5.807833548e1,5.128810385e1,6.687735126e0,2.775793656e1,5.111405475e1,2.712603530e1,4.715624469e1,4.559216537e-1,1.343745323e1,1.020799398e1,5.631898832e1,3.035450997e1,3.493815487e0,3.646328678e1,3.992901847e1,4.992643881e1,4.172497267e1,2.013132172e1,3.735585179e1,4.778584464e1,5.252017142e1,5.255020222e1,5.415371106e1,1.589857442e1,2.632151631e0,3.095631094e1,4.564279453e1,3.741620708e1,118283,0,0
299,2.328611543e-2,9.184747095e-4,8.327983899e-3,2.489926206e-4,1.826427537e-6,2.514377764e1,4.486555601e1,4.029487514e1,1.522310751e1,2.311501954e1,2.286122763e1,5.021551689e1,4.094246147e1,4.818266830e1,9.479747569e0,2.706532940e1,1.892495363e1,5.182690251e1,4.717803640e1,5.258580362e1,4.498940919e1,2.408762840e1,1.770474442e1,1.157574551e1,3.889605686e0,4.601966206e1,2.396360276e1,4.296280797e1,5.293221188e-1,1.101606955e1,6.990354899e1,4.436894000e1,1.271098109e1,7.849636214e0,5.824052899e1,5.459860806e0,7.700033029e0,2.058022522e1,4.167304712e1,2.579273459e1,4.536093789e1,5.811611697e1,5.132545885e1,6.672685808e0,2.777894478e1,5.115282292e1,2.713007219e1,4.717506017e1,4.415518076e-1,1.341269014e1,1.021569570e1,5.633717449e1,3.036661409e1,3.486517281e0,3.648146006e1,3.996281654e1,4.995840128e1,4.176160102e1,2.012407406e1,3.737751581e1,4.782778962e1,5.255878612e1,5.260823743e1,5.416743725e1,1.591722507e1,2.636512448e0,3.097182140e1,4.569576406e1,3.744051683e1,118283,0,0
300,2.339572525e-2,9.161669811e-4,8.277816087e-3,2.501018958e-4,1.846396167e-6,2.512306272e1,4.481663630e1,4.023331639e1,1.520798656e1,2.306792635e1,2.282935987e1,5.015824317e1,4.086976670e1,4.809624110e1,9.485441800e0,2.699299433e1,1.887440020e1,5.177591416e1,4.712121402e1,5.251403130e1,4.493424311e1,2.407292023e1,1.768131441e1,1.157442117e1,3.871159405e0,4.594444502e1,2.393717537e1,4.289131444e1,5.417135533e-1,1.102743508e1,6.979277111e1,4.432642823e1,1.271659003e1,7.813306696e0,5.817313365e1,5.456404401e0,7.706588667e0,2.053328988e1,4.162135436e1,2.574149472e1,4.528512131e1,5.801480793e1,5.124507871e1,6.664573033e0,2.771059073e1,5.108367860e1,2.710361175e1,4.710105931e1,4.487088134e-1,1.340765016e1,1.019439153e1,5.624467560e1,3.033489059e1,3.458827164e0,3.645410424e1,3.986888330e1,4.989424201e1,4.167498291e1,2.009926600e1,3.734268953e1,4.774060126e1,5.247713599e1,5.251090095e1,5.408757731e1,1.591064116e1,2.609057398e0,3.091067309e1,4.561441269e1,3.738911274e1,118283,0,0
301,2.337331947e-2,9.128219975e-4,8.224794265e-3,2.504188405e-4,1.866291814e-6,2.474375833e1,4.406868104e1,3.966989053e1,1.502469036e1,2.275330188e1,2.247920066e1,4.936768441e1,4.038058884e1,4.737734936e1,9.252280781e0,2.676145970e1,1.864468498e1,5.096283478e1,4.633023529e1,5.174036881e1,4.416949008e1,2.357566107e1,1.736358209e1,1.137287133e1,3.781753814e0,4.527743296e1,2.359321434e1,4.227471855e1,5.435923384e-1,1.082087180e1,6.874101893e1,4.355961469e1,1.240621020e1,7.810829133e0,5.724746345e1,5.425131539e0,7.459089491e0,2.025216630e1,4.093744073e1,2.551248904e1,4.467598289e1,5.725170922e1,5.052398172e1,6.605190041e0,2.744867041e1,5.027154299e1,2.665608373e1,4.646355694e1,4.385652080e-1,1.319546556e1,1.011707535e1,5.549781929e1,2.983624103e1,3.554711046e0,3.581208109e1,3.947046147e1,4.908648417e1,4.116108762e1,1.977962729e1,3.674295826e1,4.708701386e1,5.169275853e1,5.180160330e1,5.336652076e1,1.559539044e1,2.670112222e0,3.054575140e1,4.494827247e1,3.677170354e1,118283,0,0
