frame,micro_div,d_momx,d_momy,d_ke,d_comx,rand_00,rand_01,rand_02,rand_03,rand_04,rand_05,rand_06,rand_07,rand_08,rand_09,rand_10,rand_11,rand_12,rand_13,rand_14,rand_15,rand_16,rand_17,rand_18,rand_19,rand_20,rand_21,rand_22,rand_23,rand_24,rand_25,rand_26,rand_27,rand_28,rand_29,rand_30,rand_31,rand_32,rand_33,rand_34,rand_35,rand_36,rand_37,rand_38,rand_39,rand_40,rand_41,rand_42,rand_43,rand_44,rand_45,rand_46,rand_47,rand_48,rand_49,rand_50,rand_51,rand_52,rand_53,rand_54,rand_55,rand_56,rand_57,rand_58,rand_59,rand_60,rand_61,rand_62,rand_63,join,only_a,only_b
137,2.077115518e-2,4.524164286e-4,1.363156653e-3,3.957452423e-4,1.396431999e-6,2.016360766e0,1.914143563e0,1.929384232e0,1.812235295e0,1.301606410e0,1.921398176e0,3.436208718e0,2.175528627e0,3.461510125e0,1.966069320e0,2.742657937e0,1.675152950e0,2.857671217e0,2.048284507e0,2.924420899e0,1.906423080e0,7.007441297e-1,1.143762476e0,1.040879198e0,1.315256847e0,2.859581250e0,1.251183413e0,2.972293177e0,6.251393235e-1,1.510194141e0,3.719403146e0,1.828935828e0,1.346467137e0,1.978093179e0,2.538288893e0,9.801459479e-1,1.137133334e0,2.565833486e0,3.118187538e0,1.509809107e0,2.229465084e0,4.246883780e0,2.989472168e0,7.359070056e-1,1.870259859e0,2.503102370e0,1.151365310e0,1.851390303e0,1.070472421e0,1.160371481e0,1.000507095e0,2.968229792e0,2.294948241e0,1.059697507e0,2.276072542e0,2.531142555e0,2.969652450e0,2.237851426e0,1.778238205e0,2.165848323e0,3.228718673e0,3.394718715e0,2.889186998e0,2.430524906e0,9.536978986e-1,1.881526853e0,2.601657031e0,2.543532353e0,2.465948853e0,118283,0,0
138,2.074574428e-2,4.398232486e-4,1.031287943e-3,3.734168825e-4,1.404459863e-6,2.018815497e0,1.791937976e0,1.688690824e0,1.656638816e0,1.095260616e0,1.934231298e0,3.415939608e0,2.089153498e0,3.425179110e0,1.956367450e0,2.775466218e0,1.548294413e0,2.755143178e0,1.902847241e0,2.912290215e0,1.766813491e0,5.565814118e-1,9.600629112e-1,1.014158842e0,1.324343880e0,2.685679391e0,1.256119137e0,2.957921638e0,5.536807123e-1,1.432561735e0,3.555974642e0,1.669821514e0,1.319285315e0,1.942376119e0,2.296841344e0,9.880554911e-1,1.118455555e0,2.592209772e0,3.129564842e0,1.455399662e0,2.180947741e0,4.257034230e0,2.850252295e0,7.148058412e-1,1.831476569e0,2.372830853e0,9.720229117e-1,1.692368526e0,1.034486426e0,1.166890595e0,9.437113226e-1,2.870755159e0,2.205504158e0,1.080848209e0,2.274971219e0,2.466152391e0,2.953155610e0,2.095574765e0,1.803805818e0,1.959776690e0,3.203372777e0,3.357040310e0,2.725100554e0,2.279345658e0,8.279385924e-1,1.907736668e0,2.628329238e0,2.385331907e0,2.403821087e0,118283,0,0
139,2.071630710e-2,4.282536083e-4,8.039259639e-4,3.583268636e-4,1.412452138e-6,2.033004732e0,1.713845103e0,1.467417792e0,1.525930660e0,8.810957627e-1,1.961090092e0,3.425620835e0,2.031649745e0,3.423751981e0,1.960303282e0,2.821642065e0,1.442332487e0,2.694559310e0,1.799866375e0,2.926906903e0,1.670064299e0,4.553619165e-1,7.846341926e-1,1.000814553e0,1.339371805e0,2.548970472e0,1.273811610e0,2.971087918e0,4.779399908e-1,1.376947881e0,3.448511115e0,1.555220713e0,1.306837107e0,1.927145855e0,2.104875186e0,9.978086047e-1,1.106856151e0,2.629598616e0,3.162104438e0,1.412098771e0,2.159286098e0,4.295674390e0,2.748128119e0,7.063177225e-1,1.808095251e0,2.290454351e0,8.088611769e-1,1.563391638e0,1.003802553e0,1.175988261e0,8.940044065e-1,2.809495871e0,2.147670433e0,1.104525126e0,2.292105534e0,2.423631751e0,2.964729780e0,1.979399863e0,1.838290964e0,1.792340291e0,3.205453177e0,3.356719747e0,2.603430419e0,2.165725631e0,7.209806750e-1,1.940154819e0,2.668456507e0,2.264832638e0,2.375718574e0,118283,0,0
140,2.071824098e-2,4.183048562e-4,7.429410295e-4,3.491945576e-4,6.292328428e-7,2.096108708e0,1.745688492e0,1.341705450e0,1.422979691e0,7.114670548e-1,2.049721955e0,3.556442668e0,2.105463552e0,3.583953510e0,1.996839608e0,2.972106985e0,1.402325437e0,2.750440057e0,1.830139428e0,3.067046636e0,1.702188723e0,4.297101225e-1,6.414990621e-1,1.001190183e0,1.391258033e0,2.566784799e0,1.340131510e0,3.101410518e0,4.020239282e-1,1.348514676e0,3.562824806e0,1.564655622e0,1.310071987e0,1.949043988e0,2.081643697e0,1.020591793e0,1.095719905e0,2.748615460e0,3.299459491e0,1.430492684e0,2.260653475e0,4.513276751e0,2.806496991e0,7.156468994e-1,1.877388118e0,2.336781767e0,6.625698790e-1,1.566665974e0,9.790416910e-1,1.201920001e0,8.488574529e-1,2.914018317e0,2.157044646e0,1.164477959e0,2.376763860e0,2.506711978e0,3.098420431e0,2.015770257e0,1.919288222e0,1.713572817e0,3.361573092e0,3.500855315e0,2.648202710e0,2.202807488e0,6.368201929e-1,2.017083112e0,2.811594431e0,2.313064291e0,2.437168803e0,118283,0,0
141,2.084041487e-2,4.105907112e-4,8.290197833e-4,3.439939818e-4,6.380881730e-7,2.196822003e0,1.856057877e0,1.328863066e0,1.346546139e0,6.244768766e-1,2.181057980e0,3.774626221e0,2.288752351e0,3.864287344e0,2.063552687e0,3.208370168e0,1.428089564e0,2.893260221e0,1.959741250e0,3.298726697e0,1.829643933e0,4.576340010e-1,5.430741460e-1,1.012995975e0,1.469063535e0,2.717748310e0,1.442794515e0,3.320177980e0,3.340128595e-1,1.343796451e0,3.849179720e0,1.665429328e0,1.319527264e0,2.003062844e0,2.201809682e0,1.051563800e0,1.081900080e0,2.927302687e0,3.509392680e0,1.512563817e0,2.458811597e0,4.868746524e0,2.999576384e0,7.405076163e-1,2.029399120e0,2.480079774e0,5.367118391e-1,1.689691069e0,9.634346209e-1,1.243526817e0,8.108161602e-1,3.154795508e0,2.217130088e0,1.259491960e0,2.504668442e0,2.702024009e0,3.317222136e0,2.191449442e0,2.034493918e0,1.714068588e0,3.635687629e0,3.751920993e0,2.835382904e0,2.370039741e0,5.788435988e-1,2.132998627e0,3.036195473e0,2.502493258e0,2.563443382e0,118283,0,0
142,2.087207707e-2,4.039767320e-4,9.751146396e-4,3.411603496e-4,6.468762143e-7,2.273841193e0,1.969428007e0,1.371045058e0,1.293521405e0,6.103580017e-1,2.288544080e0,3.954655340e0,2.451768155e0,4.099066760e0,2.106964710e0,3.395094428e0,1.475772992e0,3.022584408e0,2.090411406e0,3.487275892e0,1.957445959e0,5.056725890e-1,4.913806946e-1,1.023060665e0,1.530573626e0,2.874280058e0,1.524456406e0,3.496894986e0,2.811936987e-1,1.338465996e0,4.111976587e0,1.775533235e0,1.330766507e0,2.044488713e0,2.344165382e0,1.076154671e0,1.071951729e0,3.069480790e0,3.680818361e0,1.590503713e0,2.625457761e0,5.155553107e0,3.183324495e0,7.606082075e-1,2.159716190e0,2.618175306e0,4.396419806e-1,1.817581108e0,9.520738987e-1,1.272631011e0,7.886818789e-1,3.368328646e0,2.280612494e0,1.329050630e0,2.610173889e0,2.874424105e0,3.498179097e0,2.362545811e0,2.122402812e0,1.743529001e0,3.863385523e0,3.961936363e0,3.020079005e0,2.530244449e0,5.342818822e-1,2.214537169e0,3.213183151e0,2.688693243e0,2.672388933e0,118283,0,0
143,2.086721545e-2,3.904673560e-4,1.125658958e-3,3.398527698e-4,6.554983298e-7,2.331311522e0,2.088285172e0,1.472661942e0,1.259399746e0,6.713179126e-1,2.378695567e0,4.114804535e0,2.633485837e0,4.317476684e0,2.131190276e0,3.574000913e0,1.550051987e0,3.154343874e0,2.230002891e0,3.661372800e0,2.090305181e0,5.545817192e-1,4.804354494e-1,1.023930006e0,1.575033756e0,3.059995881e0,1.595611810e0,3.655610778e0,2.366346551e-1,1.328526064e0,4.384917383e0,1.894412077e0,1.334354233e0,2.083084391e0,2.517775654e0,1.084235447e0,1.059480411e0,3.191310454e0,3.823118302e0,1.693499148e0,2.795429225e0,5.423619391e0,3.389629661e0,7.779505655e-1,2.304924691e0,2.759968752e0,3.494831573e-1,1.976982495e0,9.304220066e-1,1.285151659e0,7.633004036e-1,3.599152821e0,2.353310781e0,1.399984729e0,2.690309764e0,3.069463657e0,3.657353804e0,2.565166165e0,2.186233834e0,1.804530983e0,4.083107448e0,4.154504031e0,3.231070835e0,2.719738303e0,4.918190958e-1,2.276784617e0,3.376055431e0,2.895886850e0,2.766784787e0,118283,0,0
144,2.083743756e-2,3.812339472e-4,1.257720699e-3,3.394985302e-4,6.638742280e-7,2.347162585e0,2.138034489e0,1.517883461e0,1.235993849e0,6.983895265e-1,2.411842900e0,4.168075117e0,2.708550069e0,4.394541882e0,2.133221802e0,3.646149225e0,1.583798059e0,3.200271304e0,2.281361677e0,3.723368750e0,2.139036034e0,5.833840530e-1,4.774624514e-1,1.024590905e0,1.584981268e0,3.130959734e0,1.623378906e0,3.710517568e0,2.145843019e-1,1.314626742e0,4.487449231e0,1.938840856e0,1.332995385e0,2.096171571e0,2.584897541e0,1.079481228e0,1.051876837e0,3.231500367e0,3.869587076e0,1.739255506e0,2.860845857e0,5.521763271e0,3.469178545e0,7.881597883e-1,2.365106003e0,2.813208622e0,3.027405612e-1,2.041889653e0,9.207703740e-1,1.286168908e0,7.573103225e-1,3.691633525e0,2.382193863e0,1.428377204e0,2.713423010e0,3.151834784e0,3.710107671e0,2.647233925e0,2.206064816e0,1.823229088e0,4.163380275e0,4.223613234e0,3.317098127e0,2.796123453e0,4.700894302e-1,2.294777944e0,3.436297130e0,2.976715077e0,2.795096038e0,118283,0,0
145,2.080178113e-2,3.779763885e-4,1.361610116e-3,3.377350775e-4,2.514178315e-6,2.383102049e0,2.197027282e0,1.557853244e0,1.225756485e0,7.292430570e-1,2.463834934e0,4.236233452e0,2.793803708e0,4.484658194e0,2.147940266e0,3.736525876e0,1.621137273e0,3.255560077e0,2.329128716e0,3.796808057e0,2.187706886e0,5.963415120e-1,4.779675583e-1,1.033224598e0,1.597872202e0,3.204757155e0,1.662221290e0,3.777925255e0,2.114986828e-1,1.311547454e0,4.602730240e0,1.996258631e0,1.328912024e0,2.116398661e0,2.666924628e0,1.089252489e0,1.045112771e0,3.292218640e0,3.943657858e0,1.778799579e0,2.923327860e0,5.646125648e0,3.556742584e0,8.019807303e-1,2.429905736e0,2.877571071e0,2.744883621e-1,2.101943010e0,9.226424390e-1,1.299243808e0,7.442996568e-1,3.780315185e0,2.401895600e0,1.461440792e0,2.759724181e0,3.240589810e0,3.775110605e0,2.727843882e0,2.231387796e0,1.854722696e0,4.254301342e0,4.312647694e0,3.413859791e0,2.873726563e0,4.577422072e-1,2.324683044e0,3.513544477e0,3.060180999e0,2.836317665e0,118283,0,0
146,2.075871247e-2,3.753138611e-4,1.445999187e-3,3.384013112e-4,2.509574982e-6,2.420522905e0,2.260227027e0,1.620932359e0,1.217018583e0,7.769161751e-1,2.514702564e0,4.324950500e0,2.887185021e0,4.602487664e0,2.169343844e0,3.833102094e0,1.666812274e0,3.327438508e0,2.401915085e0,3.890358187e0,2.257485222e0,6.210773338e-1,4.908686231e-1,1.040644198e0,1.625798188e0,3.303157203e0,1.702602799e0,3.866463776e0,2.007454329e-1,1.313508267e0,4.745926461e0,2.058616101e0,1.334030227e0,2.141865255e0,2.759021899e0,1.098109962e0,1.040962443e0,3.359783105e0,4.024878742e0,1.834278744e0,3.012191467e0,5.790315147e0,3.665014229e0,8.157180697e-1,2.506376489e0,2.955133428e0,2.473894736e-1,2.184522221e0,9.221158500e-1,1.313299603e0,7.454351627e-1,3.900107411e0,2.442222458e0,1.499130509e0,2.808177054e0,3.343127057e0,3.862509315e0,2.833276733e0,2.271264152e0,1.892857065e0,4.370569760e0,4.418806034e0,3.526250948e0,2.972475631e0,4.470764393e-1,2.364059047e0,3.601983089e0,3.167980151e0,2.892511563e0,118283,0,0
147,2.071079320e-2,3.728557494e-4,1.506343772e-3,3.391033746e-4,2.505017718e-6,2.448225270e0,2.308898803e0,1.672564329e0,1.211489885e0,8.166112493e-1,2.552654229e0,4.392354251e0,2.959507621e0,4.694006618e0,2.184757763e0,3.908193318e0,1.704478917e0,3.382468179e0,2.458016526e0,3.961792354e0,2.311860336e0,6.392158276e-1,5.035495079e-1,1.046388231e0,1.646573185e0,3.380289788e0,1.734392882e0,3.935219503e0,1.937530317e-1,1.315260071e0,4.857926988e0,2.106378979e0,1.336947345e0,2.162033747e0,2.831415190e0,1.104177886e0,1.036767836e0,3.410087730e0,4.086012904e0,1.878735446e0,3.081617867e0,5.901749878e0,3.749908361e0,8.271071987e-1,2.566848979e0,3.016592017e0,2.268998552e-1,2.249755221e0,9.215807216e-1,1.323760652e0,7.463651032e-1,3.993991310e0,2.472834055e0,1.528798306e0,2.843572268e0,3.424240901e0,3.929042650e0,2.917228385e0,2.301563654e0,1.923242488e0,4.460689074e0,4.501617500e0,3.615678637e0,3.050055767e0,4.395955387e-1,2.393727177e0,3.670683887e0,3.253112987e0,2.936545288e0,118283,0,0
148,2.066279783e-2,3.705853408e-4,1.549161123e-3,3.395356718e-4,2.500505564e-6,2.365006880e0,2.216778104e0,1.569057943e0,1.197122518e0,7.363192789e-1,2.467196648e0,4.219661178e0,2.801685155e0,4.480393294e0,2.126274369e0,3.743714425e0,1.639713271e0,3.242941263e0,2.333228144e0,3.783561673e0,2.192421293e0,6.256203431e-1,4.849488265e-1,1.041389230e0,1.590500845e0,3.209422305e0,1.661806520e0,3.764787005e0,2.005233565e-1,1.288256523e0,4.610146627e0,2.005174647e0,1.326964861e0,2.106318270e0,2.676097225e0,1.081330631e0,1.036962917e0,3.284325648e0,3.935994417e0,1.778434471e0,2.918188907e0,5.636832122e0,3.558767979e0,8.103977799e-1,2.434099169e0,2.882572583e0,2.515099968e-1,2.104610619e0,9.210982346e-1,1.285924087e0,7.605878375e-1,3.784435299e0,2.404085991e0,1.455338241e0,2.748753156e0,3.250621461e0,3.762191195e0,2.737905571e0,2.220464297e0,1.842525532e0,4.248964254e0,4.309301098e0,3.431644557e0,2.874817815e0,4.413239970e-1,2.306757381e0,3.507515407e0,3.073094003e0,2.823483355e0,118283,0,0
149,2.062486142e-2,3.684955292e-4,1.574588559e-3,3.396751026e-4,2.496036012e-6,2.374667747e0,2.238672795e0,1.592966208e0,1.192767040e0,7.563844386e-1,2.482275317e0,4.245397380e0,2.834045982e0,4.518981969e0,2.129187517e0,3.776534228e0,1.657659445e0,3.264639185e0,2.357038386e0,3.812431103e0,2.216038151e0,6.318324769e-1,4.918848061e-1,1.043365584e0,1.597175533e0,3.242886230e0,1.675980430e0,3.792954446e0,1.974099334e-1,1.286759039e0,4.659941349e0,2.026739404e0,1.325287996e0,2.112989755e0,2.709589825e0,1.082317188e0,1.031919732e0,3.303461177e0,3.960400113e0,1.797193759e0,2.947605881e0,5.683960298e0,3.595757520e0,8.162690163e-1,2.461287219e0,2.910012653e0,2.400923368e-1,2.134016250e0,9.197757359e-1,1.288901463e0,7.588856339e-1,3.824917035e0,2.413826735e0,1.467780318e0,2.761687634e0,3.287013141e0,3.788534485e0,2.776468336e0,2.230862478e0,1.855224003e0,4.286980540e0,4.344813310e0,3.473030274e0,2.909475414e0,4.371274514e-1,2.317037568e0,3.536714341e0,3.111504266e0,2.841158309e0,118283,0,0
150,2.059827353e-2,3.665237717e-4,1.586119813e-3,3.396464495e-4,2.491607073e-6,2.384082134e0,2.259204578e0,1.616084260e0,1.190192292e0,7.761837315e-1,2.496512221e0,4.270307447e0,2.865029816e0,4.556682730e0,2.132170492e0,3.808329334e0,1.675366668e0,3.285611949e0,2.379334718e0,3.840138291e0,2.238704414e0,6.358302199e-1,4.985270061e-1,1.044937302e0,1.603215333e0,3.275443168e0,1.690052806e0,3.820574075e0,1.945399507e-1,1.286258315e0,4.708578254e0,2.047369616e0,1.323011075e0,2.120088386e0,2.742583705e0,1.083811045e0,1.027076129e0,3.321771338e0,3.983882387e0,1.815482240e0,2.975863005e0,5.730115956e0,3.632152594e0,8.215310606e-1,2.487805584e0,2.937314012e0,2.290642713e-1,2.162355241e0,9.182320730e-1,1.291951470e0,7.553373633e-1,3.863926321e0,2.422432482e0,1.480209978e0,2.773832669e0,3.322608682e0,3.813816985e0,2.814189197e0,2.240766901e0,1.868354983e0,4.323998597e0,4.379859168e0,3.513824096e0,2.942953469e0,4.336205282e-1,2.327020348e0,3.565498416e0,3.149143251e0,2.858969046e0,118283,0,0
151,2.058092194e-2,3.639878871e-4,1.591450531e-3,3.395321814e-4,2.487222188e-6,2.408676026e0,2.301221034e0,1.663942139e0,1.191189205e0,8.163951722e-1,2.528526705e0,4.328979861e0,2.931579382e0,4.636251582e0,2.143642592e0,3.873801494e0,1.708756323e0,3.335907534e0,2.428477759e0,3.903240086e0,2.286204486e0,6.421322170e-1,5.112915329e-1,1.046595887e0,1.618631586e0,3.346142016e0,1.717522863e0,3.880102555e0,1.892210302e-1,1.288849214e0,4.809597482e0,2.091815342e0,1.321956764e0,2.136920059e0,2.811548387e0,1.088935948e0,1.021927070e0,3.365915135e0,4.037303549e0,1.855227734e0,3.036447591e0,5.829378717e0,3.710118647e0,8.293209835e-1,2.542587536e0,2.992276984e0,2.122156324e-1,2.222350835e0,9.147772506e-1,1.299845090e0,7.475907274e-1,3.946482964e0,2.445817764e0,1.507032943e0,2.804771661e0,3.395802526e0,3.871497904e0,2.890267517e0,2.263277734e0,1.901398707e0,4.403646876e0,4.452486154e0,3.594992028e0,3.014793742e0,4.268717828e-1,2.351768752e0,3.626169799e0,3.225298195e0,2.897267663e0,118283,0,0
152,2.057513910e-2,3.621281848e-4,1.587707053e-3,3.393332083e-4,2.482881447e-6,2.433613750e0,2.340427316e0,1.707857231e0,1.193344779e0,8.527030246e-1,2.559454125e0,4.385825986e0,2.993977031e0,4.712591507e0,2.156142120e0,3.936672877e0,1.740022935e0,3.383997198e0,2.474075709e0,3.963922608e0,2.330755384e0,6.465574196e-1,5.227089593e-1,1.048496702e0,1.633636675e0,3.412190227e0,1.744615489e0,3.938049971e0,1.845786749e-1,1.292719439e0,4.905136243e0,2.133313078e0,1.320828666e0,2.154106410e0,2.876147273e0,1.094699223e0,1.017179058e0,3.408530808e0,4.089313167e0,1.892667111e0,3.093940339e0,5.925040220e0,3.783662751e0,8.370525893e-1,2.594501182e0,3.044969541e0,1.970923317e-1,2.278201316e0,9.123750683e-1,1.308849869e0,7.394336520e-1,4.024229156e0,2.467269866e0,1.533048462e0,2.835269635e0,3.465044776e0,3.927142743e0,2.961501942e0,2.285937404e0,1.932706238e0,4.479717798e0,4.522849814e0,3.671604420e0,3.082157869e0,4.217488743e-1,2.376704049e0,3.684980132e0,3.296722647e0,2.935127893e0,118283,0,0
153,2.056094787e-2,3.603022592e-4,1.581177638e-3,3.390072157e-4,2.478579683e-6,2.464383393e0,2.387473998e0,1.760814288e0,1.196377823e0,8.958840581e-1,2.597059409e0,4.455812302e0,3.068708947e0,4.805517817e0,2.172479824e0,4.012130523e0,1.777279864e0,3.442809435e0,2.529734635e0,4.038032046e0,2.384945331e0,6.527587088e-1,5.366275551e-1,1.050674903e0,1.652909271e0,3.492218687e0,1.777056292e0,4.008762788e0,1.790177053e-1,1.298086497e0,5.020373116e0,2.183185657e0,1.320341494e0,2.175177127e0,2.953471310e0,1.102343236e0,1.012232972e0,3.460884160e0,4.152849041e0,1.938092414e0,3.163805179e0,6.040873759e0,3.872550269e0,8.458484877e-1,2.656740710e0,3.108385634e0,1.810004029e-1,2.345386605e0,9.096223030e-1,1.320227048e0,7.305285255e-1,4.118403548e0,2.494425940e0,1.564430445e0,2.872911672e0,3.548025480e0,3.995517613e0,3.046948437e0,2.314451841e0,1.970618617e0,4.572129054e0,4.608008318e0,3.763176790e0,3.163132197e0,4.158724912e-1,2.407716314e0,3.756095042e0,3.382796646e0,2.981501941e0,118283,0,0
154,2.054896198e-2,3.586124766e-4,1.567155474e-3,3.386160442e-4,2.474316603e-6,2.539391193e0,2.495001151e0,1.882504110e0,1.206781931e0,9.918482867e-1,2.685500612e0,4.627141340e0,3.237374413e0,5.028236265e0,2.218042657e0,4.184442296e0,1.860810841e0,3.584339474e0,2.664325216e0,4.215672909e0,2.514982088e0,6.737074935e-1,5.695360690e-1,1.056178283e0,1.706712913e0,3.680000654e0,1.850992372e0,4.179306512e0,1.681616867e-1,1.316854579e0,5.288886338e0,2.297897381e0,1.325835328e0,2.226825948e0,3.128809468e0,1.124482327e0,1.005765407e0,3.587549622e0,4.305399229e0,2.043494430e0,3.329976870e0,6.312159767e0,4.079185661e0,8.640532464e-1,2.798278747e0,3.255635837e0,1.527966290e-1,2.499933450e0,9.044078981e-1,1.349657253e0,7.162833347e-1,4.339397031e0,2.566255632e0,1.636482697e0,2.965240381e0,3.735798253e0,4.162997325e0,3.242664677e0,2.388753730e0,2.059426541e0,4.791120309e0,4.808564311e0,3.970357586e0,3.348799867e0,4.046601072e-1,2.485609733e0,3.922110039e0,3.582646460e0,3.095454456e0,118283,0,0
155,2.051206617e-2,3.568600097e-4,1.552032233e-3,3.381822977e-4,2.470091493e-6,2.575205749e0,2.552315685e0,1.948168639e0,1.212272428e0,1.044149018e0,2.730087822e0,4.713601370e0,3.324045038e0,5.143259437e0,2.237586716e0,4.272013306e0,1.907072423e0,3.656475200e0,2.734722036e0,4.305259573e0,2.583758975e0,6.853317467e-1,5.893717891e-1,1.058093883e0,1.733177380e0,3.778837715e0,1.888815127e0,4.265894346e0,1.616028495e-1,1.324944579e0,5.429828431e0,2.358949998e0,1.327334188e0,2.252038648e0,3.222531305e0,1.135771845e0,1.001236623e0,3.650954008e0,4.382636048e0,2.097648753e0,3.414718919e0,6.450418252e0,4.187461095e0,8.727227911e-1,2.871258821e0,3.333979684e0,1.398238849e-1,2.580338859e0,8.998616201e-1,1.362744593e0,7.072696586e-1,4.453626870e0,2.602966865e0,1.672178259e0,3.011024022e0,3.833318298e0,4.248041146e0,3.345512438e0,2.424946122e0,2.106684618e0,4.903516831e0,4.912263948e0,4.080511857e0,3.444831494e0,3.968921285e-1,2.522312781e0,4.006469348e0,3.688721391e0,3.154226656e0,118283,0,0
156,2.047646814e-2,3.553047186e-4,1.533880327e-3,3.377398454e-4,2.465904105e-6,2.602328626e0,2.593089873e0,1.997025767e0,1.216514783e0,1.082412162e0,2.762092272e0,4.777414333e0,3.389440754e0,5.228655294e0,2.253144010e0,4.338895650e0,1.941156513e0,3.709788475e0,2.785508934e0,4.372516558e0,2.633534954e0,6.918500495e-1,6.030498310e-1,1.058958447e0,1.752017457e0,3.851434463e0,1.917929522e0,4.331449368e0,1.565727177e-1,1.331414939e0,5.533902161e0,2.402049853e0,1.326712738e0,2.272060551e0,3.290545435e0,1.142630311e0,9.967308087e-1,3.697055107e0,4.438774421e0,2.140343799e0,3.479368624e0,6.554482316e0,4.267896248e0,8.801847325e-1,2.927553799e0,3.391683049e0,1.312320838e-1,2.641167008e0,8.964455471e-1,1.373430575e0,6.993369146e-1,4.540059748e0,2.629012079e0,1.700737042e0,3.043643586e0,3.908007198e0,4.310720529e0,3.423223679e0,2.452351372e0,2.140889004e0,4.987582767e0,4.989678636e0,4.162635924e0,3.517664010e0,3.923868688e-1,2.551164298e0,4.070625758e0,3.766967724e0,3.197895665e0,118283,0,0
157,2.043291651e-2,3.535931297e-4,1.513607903e-3,3.373468803e-4,2.461754114e-6,2.644117583e0,2.655183256e0,2.071875680e0,1.223454344e0,1.140188378e0,2.811291816e0,4.876525305e0,3.487826084e0,5.359265166e0,2.278252516e0,4.439031544e0,1.992263933e0,3.792345559e0,2.864918014e0,4.475838246e0,2.710344349e0,7.045685975e-1,6.254080673e-1,1.060580730e0,1.783080409e0,3.962852514e0,1.960867192e0,4.431470322e0,1.502099560e-1,1.341980108e0,5.691791546e0,2.467898366e0,1.328294641e0,2.302275479e0,3.393049105e0,1.153942863e0,9.913641834e-1,3.768700853e0,4.525197732e0,2.204907700e0,3.578130116e0,6.712139212e0,4.390000977e0,8.907085128e-1,3.011713656e0,3.478618550e0,1.257441095e-1,2.733405176e0,8.915736847e-1,1.389636008e0,6.905354106e-1,4.671686314e0,2.671974560e0,1.743297588e0,3.094671107e0,4.019611794e0,4.407921873e0,3.540130814e0,2.495430412e0,2.193490699e0,5.115954175e0,5.106789338e0,4.285487089e0,3.627814857e0,3.856568111e-1,2.595886335e0,4.167283966e0,3.885548866e0,3.264743976e0,118283,0,0
158,2.039147490e-2,3.523247063e-4,1.491380999e-3,3.370947137e-4,2.457638742e-6,2.682544077e0,2.710906577e0,2.141822150e0,1.228084831e0,1.192945461e0,2.855482531e0,4.969620971e0,3.576781575e0,5.482505704e0,2.302772247e0,4.530728211e0,2.038980293e0,3.868803559e0,2.939989988e0,4.572617309e0,2.782963305e0,7.185482256e-1,6.467481028e-1,1.062063684e0,1.814071806e0,4.066133986e0,2.000684880e0,4.526256982e0,1.435731105e-1,1.352396884e0,5.838455461e0,2.526951813e0,1.330450275e0,2.330447490e0,3.485743480e0,1.164223449e0,9.856417571e-1,3.834280425e0,4.604522233e0,2.265417219e0,3.671964533e0,6.858405486e0,4.502696910e0,9.005068242e-1,3.089227748e0,3.559441821e0,1.266465007e-1,2.819524071e0,8.872533702e-1,1.405281452e0,6.843896447e-1,4.795357278e0,2.713083165e0,1.782815597e0,3.141013887e0,4.122062801e0,4.499736306e0,3.649269536e0,2.538062574e0,2.240102478e0,5.236389381e0,5.216231328e0,4.398384027e0,3.729644244e0,3.804768409e-1,2.638728300e0,4.257209827e0,3.996223724e0,3.328379107e0,118283,0,0
159,2.035381925e-2,3.510298225e-4,1.466438275e-3,3.368829254e-4,2.453555402e-6,2.713838083e0,2.757841599e0,2.205837273e0,1.230024828e0,1.240784143e0,2.891274056e0,5.051534401e0,3.652370992e0,5.592667372e0,2.323673565e0,4.608010451e0,2.079583399e0,3.935585954e0,3.008937993e0,4.657749727e0,2.849348946e0,7.340244911e-1,6.676792951e-1,1.062076882e0,1.843572138e0,4.158384834e0,2.034221732e0,4.610441507e0,1.373251719e-1,1.361407709e0,5.968348213e0,2.577312854e0,1.332909799e0,2.353766602e0,3.565768632e0,1.172414726e0,9.795775616e-1,3.889789029e0,4.671536159e0,2.319430822e0,3.756934059e0,6.985023790e0,4.601922006e0,9.079096800e-1,3.156438168e0,3.630394070e0,1.336898783e-1,2.897019079e0,8.819481140e-1,1.417880094e0,6.807904877e-1,4.906327400e0,2.751228398e0,1.816690413e0,3.179071795e0,4.210523980e0,4.581552729e0,3.747139150e0,2.577008152e0,2.279499808e0,5.343322652e0,5.311816844e0,4.496736111e0,3.819448674e0,3.758617879e-1,2.676086021e0,4.334893206e0,4.095588346e0,3.385089214e0,118283,0,0
