frame,div_px,div_pos,div_pos_l,div_pos_r
15068,2.721597053e0,4.847170321e3,2.393861238e3,2.453309083e3
15069,2.720386620e0,4.847444646e3,2.394129583e3,2.453315063e3
15070,2.719208066e0,4.847718725e3,2.394397734e3,2.453320990e3
15071,2.718035494e0,4.847992556e3,2.394665691e3,2.453326865e3
15072,2.716851587e0,4.848266140e3,2.394933453e3,2.453332686e3
15073,2.715672485e0,4.848539476e3,2.395201021e3,2.453338455e3
15074,2.714481458e0,4.848812564e3,2.395468393e3,2.453344172e3
15075,2.713273915e0,4.849085404e3,2.395735569e3,2.453349835e3
15076,2.712062528e0,4.849357996e3,2.396002550e3,2.453355446e3
15077,2.710849899e0,4.849630338e3,2.396269334e3,2.453361004e3
15078,2.709632640e0,4.849902432e3,2.396535922e3,2.453366510e3
15079,2.708422379e0,4.850174276e3,2.396802312e3,2.453371964e3
15080,2.707215413e0,4.850445870e3,2.397068505e3,2.453377365e3
15081,2.706024890e0,4.850717215e3,2.397334500e3,2.453382715e3
15082,2.704832280e0,4.850988310e3,2.397600297e3,2.453388012e3
15083,2.703651611e0,4.851259155e3,2.397865897e3,2.453393258e3
15084,2.702465100e0,4.851529751e3,2.398131299e3,2.453398452e3
15085,2.701268807e0,4.851800097e3,2.398396503e3,2.453403594e3
15086,2.700059992e0,4.852070193e3,2.398661509e3,2.453408684e3
15087,2.698852568e0,4.852340040e3,2.398926318e3,2.453413722e3
15088,2.697641805e0,4.852609637e3,2.399190928e3,2.453418709e3
15089,2.696431643e0,4.852878983e3,2.399455339e3,2.453423644e3
15090,2.695223810e0,4.853148080e3,2.399719552e3,2.453428528e3
15091,2.694000760e0,4.853416926e3,2.399983566e3,2.453433360e3
15092,2.692805144e0,4.853685521e3,2.400247381e3,2.453438140e3
15093,2.691630575e0,4.853953865e3,2.400510997e3,2.453442868e3
15094,2.690483135e0,4.854221959e3,2.400774413e3,2.453447546e3
15095,2.689346140e0,4.854489801e3,2.401037630e3,2.453452171e3
15096,2.688209561e0,4.854757392e3,2.401300646e3,2.453456746e3
15097,2.687072521e0,4.855024731e3,2.401563463e3,2.453461268e3
15098,2.685935534e0,4.855291818e3,2.401826078e3,2.453465740e3
15099,2.684766462e0,4.855558653e3,2.402088493e3,2.453470160e3
15100,2.683583694e0,4.855825235e3,2.402350705e3,2.453474530e3
15101,2.682388390e0,4.856091562e3,2.402612714e3,2.453478848e3
15102,2.681184803e0,4.856357635e3,2.402874520e3,2.453483115e3
15103,2.679992270e0,4.856623452e3,2.403136121e3,2.453487331e3
15104,2.678817918e0,4.856889014e3,2.403397517e3,2.453491496e3
15105,2.677680213e0,4.857154319e3,2.403658708e3,2.453495611e3
15106,2.676547356e0,4.857419368e3,2.403919693e3,2.453499675e3
15107,2.675402431e0,4.857684160e3,2.404180473e3,2.453503687e3
15108,2.674262482e0,4.857948696e3,2.404441046e3,2.453507650e3
15109,2.673104260e0,4.858212976e3,2.404701415e3,2.453511561e3
15110,2.671966857e0,4.858476999e3,2.404961577e3,2.453515422e3
15111,2.670821839e0,4.858740766e3,2.405221534e3,2.453519232e3
15112,2.669666138e0,4.859004275e3,2.405481284e3,2.453522991e3
15113,2.668509270e0,4.859267528e3,2.405740828e3,2.453526700e3
15114,2.667329491e0,4.859530523e3,2.406000164e3,2.453530359e3
15115,2.666139824e0,4.859793260e3,2.406259293e3,2.453533967e3
15116,2.664931640e0,4.860055739e3,2.406518214e3,2.453537525e3
15117,2.663712270e0,4.860317960e3,2.406776928e3,2.453541032e3
15118,2.662517800e0,4.860579922e3,2.407035433e3,2.453544489e3
15119,2.661326897e0,4.860841626e3,2.407293730e3,2.453547896e3
15120,2.660125743e0,4.861103071e3,2.407551818e3,2.453551253e3
15121,2.658916928e0,4.861364257e3,2.407809697e3,2.453554560e3
15122,2.657722450e0,4.861625184e3,2.408067367e3,2.453557817e3
15123,2.656520282e0,4.861885851e3,2.408324827e3,2.453561024e3
15124,2.655285447e0,4.862146258e3,2.408582077e3,2.453564180e3
15125,2.654041845e0,4.862406404e3,2.408839116e3,2.453567287e3
15126,2.652821007e0,4.862666288e3,2.409095944e3,2.453570344e3
15127,2.651602939e0,4.862925909e3,2.409352558e3,2.453573351e3
15128,2.650381733e0,4.863185268e3,2.409608960e3,2.453576308e3
15129,2.649169102e0,4.863444363e3,2.409865149e3,2.453579215e3
15130,2.647969025e0,4.863703194e3,2.410121123e3,2.453582071e3
15131,2.646763813e0,4.863961762e3,2.410376884e3,2.453584877e3
15132,2.645535066e0,4.864220066e3,2.410632433e3,2.453587633e3
15133,2.644287826e0,4.864478108e3,2.410887769e3,2.453590339e3
15134,2.643042690e0,4.864735889e3,2.411142894e3,2.453592995e3
15135,2.641789952e0,4.864993407e3,2.411397808e3,2.453595600e3
15136,2.640518938e0,4.865250664e3,2.411652510e3,2.453598154e3
15137,2.639234696e0,4.865507660e3,2.411907002e3,2.453600658e3
15138,2.637933880e0,4.865764394e3,2.412161282e3,2.453603112e3
15139,2.636624279e0,4.866020866e3,2.412415351e3,2.453605515e3
15140,2.635289510e0,4.866277075e3,2.412669208e3,2.453607868e3
15141,2.633944235e0,4.866533022e3,2.412922852e3,2.453610170e3
15142,2.632585924e0,4.866788704e3,2.413176283e3,2.453612422e3
15143,2.631218838e0,4.867044122e3,2.413429499e3,2.453614623e3
15144,2.629863783e0,4.867299275e3,2.413682500e3,2.453616774e3
15145,2.628501637e0,4.867554161e3,2.413935286e3,2.453618875e3
15146,2.627121461e0,4.867808781e3,2.414187856e3,2.453620925e3
15147,2.625724172e0,4.868063135e3,2.414440209e3,2.453622925e3
15148,2.624342090e0,4.868317221e3,2.414692346e3,2.453624875e3
15149,2.622945047e0,4.868571041e3,2.414944266e3,2.453626774e3
15150,2.621535300e0,4.868824593e3,2.415195969e3,2.453628623e3
15151,2.620116071e0,4.869077877e3,2.415447455e3,2.453630422e3
15152,2.618701882e0,4.869330895e3,2.415698724e3,2.453632171e3
15153,2.617299858e0,4.869583645e3,2.415949776e3,2.453633869e3
15154,2.615930832e0,4.869836128e3,2.416200611e3,2.453635517e3
15155,2.614560958e0,4.870088345e3,2.416451229e3,2.453637115e3
15156,2.613183123e0,4.870340294e3,2.416701631e3,2.453638663e3
15157,2.611793243e0,4.870591976e3,2.416951815e3,2.453640161e3
15158,2.610401493e0,4.870843391e3,2.417201782e3,2.453641609e3
15159,2.609016645e0,4.871094538e3,2.417451531e3,2.453643007e3
15160,2.607643442e0,4.871345418e3,2.417701063e3,2.453644355e3
15161,2.606250705e0,4.871596030e3,2.417950376e3,2.453645654e3
15162,2.604837997e0,4.871846373e3,2.418199471e3,2.453646902e3
15163,2.603429382e0,4.872096448e3,2.418448347e3,2.453648101e3
15164,2.602018616e0,4.872346253e3,2.418697004e3,2.453649250e3
15165,2.600634251e0,4.872595789e3,2.418945440e3,2.453650349e3
15166,2.599259111e0,4.872845055e3,2.419193656e3,2.453651399e3
15167,2.597886246e0,4.873094049e3,2.419441650e3,2.453652399e3
15168,2.596525923e0,4.873342773e3,2.419689423e3,2.453653350e3
15169,2.595181099e0,4.873591225e3,2.419936974e3,2.453654252e3
15170,2.593842170e0,4.873839406e3,2.420184303e3,2.453655103e3
15171,2.592501042e0,4.874087316e3,2.420431410e3,2.453655906e3
15172,2.591149928e0,4.874334954e3,2.420678294e3,2.453656659e3
15173,2.589793024e0,4.874582320e3,2.420924956e3,2.453657364e3
15174,2.588426828e0,4.874829414e3,2.421171396e3,2.453658018e3
15175,2.587048112e0,4.875076237e3,2.421417613e3,2.453658624e3
15176,2.585657944e0,4.875322788e3,2.421663606e3,2.453659181e3
15177,2.584256302e0,4.875569066e3,2.421909377e3,2.453659689e3
15178,2.582878155e0,4.875815073e3,2.422154925e3,2.453660148e3
15179,2.581512786e0,4.876060807e3,2.422400249e3,2.453660558e3
15180,2.580149814e0,4.876306269e3,2.422645349e3,2.453660920e3
15181,2.578788506e0,4.876551458e3,2.422890225e3,2.453661233e3
15182,2.577412840e0,4.876796374e3,2.423134877e3,2.453661497e3
15183,2.576032142e0,4.877041016e3,2.423379304e3,2.453661713e3
15184,2.574640313e0,4.877285384e3,2.423623505e3,2.453661880e3
15185,2.573234384e0,4.877529478e3,2.423867479e3,2.453661998e3
15186,2.571830595e0,4.877773296e3,2.424111228e3,2.453662069e3
15187,2.570428255e0,4.878016839e3,2.424354748e3,2.453662091e3
15188,2.569023500e0,4.878260106e3,2.424598041e3,2.453662064e3
15189,2.567604930e0,4.878503097e3,2.424841107e3,2.453661990e3
15190,2.566185169e0,4.878745810e3,2.425083943e3,2.453661867e3
15191,2.564778003e0,4.878988246e3,2.425326549e3,2.453661697e3
15192,2.563367030e0,4.879230404e3,2.425568926e3,2.453661478e3
15193,2.561971375e0,4.879472285e3,2.425811074e3,2.453661211e3
15194,2.560597866e0,4.879713888e3,2.426052992e3,2.453660896e3
15195,2.559229817e0,4.879955213e3,2.426294680e3,2.453660533e3
15196,2.557848327e0,4.880196260e3,2.426536138e3,2.453660122e3
15197,2.556474531e0,4.880437029e3,2.426777366e3,2.453659663e3
15198,2.555110218e0,4.880677521e3,2.427018364e3,2.453659157e3
15199,2.553761309e0,4.880917734e3,2.427259132e3,2.453658602e3
15200,2.552400347e0,4.881157669e3,2.427499669e3,2.453658001e3
15201,2.551035267e0,4.881397325e3,2.427739974e3,2.453657351e3
15202,2.549662545e0,4.881636703e3,2.427980048e3,2.453656654e3
15203,2.548282101e0,4.881875800e3,2.428219890e3,2.453655910e3
15204,2.546906195e0,4.882114618e3,2.428459499e3,2.453655119e3
15205,2.545526138e0,4.882353156e3,2.428698876e3,2.453654280e3
15206,2.544149382e0,4.882591413e3,2.428938019e3,2.453653394e3
15207,2.542772312e0,4.882829389e3,2.429176929e3,2.453652460e3
15208,2.541381508e0,4.883067085e3,2.429415606e3,2.453651479e3
15209,2.539971850e0,4.883304499e3,2.429654049e3,2.453650450e3
15210,2.538547298e0,4.883541632e3,2.429892258e3,2.453649374e3
15211,2.537105668e0,4.883778483e3,2.430130233e3,2.453648250e3
15212,2.535673922e0,4.884015051e3,2.430367973e3,2.453647078e3
15213,2.534251516e0,4.884251338e3,2.430605478e3,2.453645859e3
15214,2.532845367e0,4.884487341e3,2.430842749e3,2.453644593e3
15215,2.531439770e0,4.884723062e3,2.431079783e3,2.453643278e3
15216,2.530024348e0,4.884958498e3,2.431316583e3,2.453641916e3
15217,2.528614465e0,4.885193652e3,2.431553146e3,2.453640506e3
15218,2.527188298e0,4.885428522e3,2.431789474e3,2.453639048e3
15219,2.525752848e0,4.885663109e3,2.432025567e3,2.453637542e3
15220,2.524301408e0,4.885897412e3,2.432261424e3,2.453635989e3
15221,2.522851068e0,4.886131432e3,2.432497044e3,2.453634388e3
15222,2.521389268e0,4.886365168e3,2.432732429e3,2.453632739e3
15223,2.519920047e0,4.886598619e3,2.432967576e3,2.453631043e3
15224,2.518443317e0,4.886831787e3,2.433202488e3,2.453629299e3
15225,2.516953354e0,4.887064670e3,2.433437162e3,2.453627508e3
15226,2.515482852e0,4.887297268e3,2.433671599e3,2.453625669e3
15227,2.514016757e0,4.887529582e3,2.433905799e3,2.453623783e3
15228,2.512532914e0,4.887761611e3,2.434139761e3,2.453621850e3
15229,2.511036588e0,4.887993354e3,2.434373484e3,2.453619870e3
15230,2.509547184e0,4.888224810e3,2.434606968e3,2.453617842e3
15231,2.508073475e0,4.888455979e3,2.434840212e3,2.453615767e3
15232,2.506629097e0,4.888686860e3,2.435073216e3,2.453613645e3
15233,2.505209198e0,4.888917453e3,2.435305978e3,2.453611475e3
15234,2.503787560e0,4.889147758e3,2.435538499e3,2.453609259e3
15235,2.502361453e0,4.889377773e3,2.435770778e3,2.453606995e3
15236,2.500932338e0,4.889607499e3,2.436002815e3,2.453604684e3
15237,2.499496553e0,4.889836936e3,2.436234610e3,2.453602326e3
15238,2.498056344e0,4.890066083e3,2.436466162e3,2.453599921e3
15239,2.496614959e0,4.890294940e3,2.436697472e3,2.453597468e3
15240,2.495190666e0,4.890523509e3,2.436928540e3,2.453594969e3
15241,2.493794145e0,4.890751789e3,2.437159366e3,2.453592423e3
15242,2.492416311e0,4.890979781e3,2.437389951e3,2.453589830e3
15243,2.491063487e0,4.891207484e3,2.437620294e3,2.453587190e3
15244,2.489730371e0,4.891434899e3,2.437850396e3,2.453584504e3
15245,2.488391037e0,4.891662026e3,2.438080256e3,2.453581771e3
15246,2.487062742e0,4.891888864e3,2.438309873e3,2.453578991e3
15247,2.485731660e0,4.892115413e3,2.438539248e3,2.453576165e3
15248,2.484389179e0,4.892341673e3,2.438768380e3,2.453573293e3
15249,2.483058555e0,4.892567642e3,2.438997269e3,2.453570374e3
15250,2.481713223e0,4.892793322e3,2.439225913e3,2.453567409e3
15251,2.480357058e0,4.893018711e3,2.439454312e3,2.453564399e3
15252,2.478998245e0,4.893243808e3,2.439682466e3,2.453561342e3
15253,2.477625824e0,4.893468615e3,2.439910375e3,2.453558240e3
15254,2.476236410e0,4.893693130e3,2.440138038e3,2.453555092e3
15255,2.474848463e0,4.893917354e3,2.440365456e3,2.453551899e3
15256,2.473466627e0,4.894141288e3,2.440592628e3,2.453548660e3
15257,2.472114496e0,4.894364930e3,2.440819554e3,2.453545376e3
15258,2.470785522e0,4.894588282e3,2.441046235e3,2.453542047e3
15259,2.469454041e0,4.894811344e3,2.441272671e3,2.453538673e3
15260,2.468120806e0,4.895034115e3,2.441498861e3,2.453535253e3
15261,2.466795729e0,4.895256597e3,2.441724807e3,2.453531789e3
15262,2.465470679e0,4.895478789e3,2.441950509e3,2.453528280e3
15263,2.464141715e0,4.895700690e3,2.442175964e3,2.453524726e3
15264,2.462805591e0,4.895922301e3,2.442401173e3,2.453521128e3
15265,2.461471231e0,4.896143620e3,2.442626136e3,2.453517485e3
15266,2.460160629e0,4.896364647e3,2.442850850e3,2.453513797e3
15267,2.458875181e0,4.896585382e3,2.443075317e3,2.453510065e3
15268,2.457598325e0,4.896805825e3,2.443299536e3,2.453506289e3
15269,2.456330938e0,4.897025977e3,2.443523508e3,2.453502469e3
15270,2.455052930e0,4.897245836e3,2.443747232e3,2.453498604e3
15271,2.453768546e0,4.897465403e3,2.443970707e3,2.453494695e3
15272,2.452470370e0,4.897684677e3,2.444193934e3,2.453490743e3
15273,2.451157588e0,4.897903659e3,2.444416912e3,2.453486746e3
15274,2.449845707e0,4.898122347e3,2.444639642e3,2.453482705e3
15275,2.448536158e0,4.898340743e3,2.444862122e3,2.453478621e3
15276,2.447218805e0,4.898558846e3,2.445084354e3,2.453474492e3
15277,2.445911572e0,4.898776656e3,2.445306336e3,2.453470320e3
15278,2.444596474e0,4.898994173e3,2.445528069e3,2.453466103e3
15279,2.443289452e0,4.899211396e3,2.445749553e3,2.453461843e3
15280,2.441995623e0,4.899428326e3,2.445970788e3,2.453457538e3
15281,2.440716997e0,4.899644964e3,2.446191773e3,2.453453190e3
15282,2.439423149e0,4.899861307e3,2.446412509e3,2.453448798e3
15283,2.438119650e0,4.900077358e3,2.446632996e3,2.453444362e3
15284,2.436836563e0,4.900293115e3,2.446853232e3,2.453439882e3
15285,2.435551868e0,4.900508578e3,2.447073219e3,2.453435359e3
15286,2.434248627e0,4.900723748e3,2.447292956e3,2.453430792e3
15287,2.432949579e0,4.900938624e3,2.447512443e3,2.453426181e3
15288,2.431654217e0,4.901153206e3,2.447731679e3,2.453421526e3
15289,2.430368249e0,4.901367492e3,2.447950664e3,2.453416828e3
15290,2.429069774e0,4.901581484e3,2.448169397e3,2.453412086e3
15291,2.427792118e0,4.901795179e3,2.448387878e3,2.453407301e3
15292,2.426525914e0,4.902008579e3,2.448606107e3,2.453402473e3
15293,2.425253600e0,4.902221683e3,2.448824082e3,2.453397601e3
15294,2.423977199e0,4.902434490e3,2.449041804e3,2.453392685e3
15295,2.422695473e0,4.902646999e3,2.449259273e3,2.453387727e3
15296,2.421420285e0,4.902859212e3,2.449476487e3,2.453382724e3
15297,2.420169438e0,4.903071126e3,2.449693448e3,2.453377679e3
15298,2.418945765e0,4.903282743e3,2.449910153e3,2.453372590e3
15299,2.417757282e0,4.903494061e3,2.450126603e3,2.453367458e3
15300,2.416592747e0,4.903705081e3,2.450342798e3,2.453362283e3
15301,2.415442217e0,4.903915803e3,2.450558737e3,2.453357066e3
15302,2.414287359e0,4.904126225e3,2.450774420e3,2.453351805e3
15303,2.413141007e0,4.904336349e3,2.450989846e3,2.453346502e3
15304,2.411982714e0,4.904546173e3,2.451205016e3,2.453341157e3
15305,2.410828057e0,4.904755699e3,2.451419930e3,2.453335769e3
15306,2.409670785e0,4.904964925e3,2.451634586e3,2.453330339e3
15307,2.408523462e0,4.905173852e3,2.451848985e3,2.453324867e3
15308,2.407377007e0,4.905382480e3,2.452063126e3,2.453319354e3
15309,2.406223737e0,4.905590808e3,2.452277010e3,2.453313798e3
15310,2.405093455e0,4.905798835e3,2.452490635e3,2.453308200e3
15311,2.403972575e0,4.906006562e3,2.452704001e3,2.453302561e3
15312,2.402848771e0,4.906213988e3,2.452917107e3,2.453296880e3
15313,2.401725576e0,4.906421111e3,2.453129954e3,2.453291157e3
15314,2.400628257e0,4.906627933e3,2.453342540e3,2.453285393e3
15315,2.399535601e0,4.906834452e3,2.453554865e3,2.453279588e3
15316,2.398480075e0,4.907040668e3,2.453766928e3,2.453273740e3
15317,2.397439728e0,4.907246580e3,2.453978728e3,2.453267852e3
15318,2.396398255e0,4.907452188e3,2.454190266e3,2.453261922e3
15319,2.395340296e0,4.907657492e3,2.454401541e3,2.453255951e3
15320,2.394286779e0,4.907862491e3,2.454612552e3,2.453249939e3
15321,2.393249659e0,4.908067185e3,2.454823300e3,2.453243885e3
15322,2.392252061e0,4.908271575e3,2.455033785e3,2.453237791e3
15323,2.391246959e0,4.908475661e3,2.455244006e3,2.453231655e3
15324,2.390275390e0,4.908679443e3,2.455453964e3,2.453225479e3
15325,2.389296002e0,4.908882920e3,2.455663658e3,2.453219261e3
15326,2.388319755e0,4.909086093e3,2.455873090e3,2.453213003e3
15327,2.387361498e0,4.909288962e3,2.456082258e3,2.453206704e3
15328,2.386391300e0,4.909491526e3,2.456291162e3,2.453200364e3
15329,2.385422359e0,4.909693785e3,2.456499801e3,2.453193984e3
15330,2.384454816e0,4.909895739e3,2.456708176e3,2.453187562e3
15331,2.383464116e0,4.910097387e3,2.456916286e3,2.453181100e3
15332,2.382462017e0,4.910298729e3,2.457124131e3,2.453174598e3
15333,2.381456873e0,4.910499765e3,2.457331710e3,2.453168055e3
15334,2.380458796e0,4.910700494e3,2.457539022e3,2.453161472e3
15335,2.379461345e0,4.910900917e3,2.457746069e3,2.453154848e3
15336,2.378472397e0,4.911101033e3,2.457952848e3,2.453148184e3
15337,2.377480910e0,4.911300841e3,2.458159361e3,2.453141480e3
15338,2.376497781e0,4.911500342e3,2.458365606e3,2.453134736e3
15339,2.375519371e0,4.911699535e3,2.458571583e3,2.453127952e3
15340,2.374569244e0,4.911898420e3,2.458777293e3,2.453121128e3
15341,2.373638849e0,4.912096998e3,2.458982734e3,2.453114263e3
15342,2.372730032e0,4.912295267e3,2.459187908e3,2.453107359e3
15343,2.371829060e0,4.912493229e3,2.459392813e3,2.453100415e3
15344,2.370948848e0,4.912690882e3,2.459597451e3,2.453093431e3
15345,2.370096587e0,4.912888228e3,2.459801820e3,2.453086408e3
15346,2.369258027e0,4.913085265e3,2.460005921e3,2.453079344e3
15347,2.368436849e0,4.913281995e3,2.460209754e3,2.453072241e3
15348,2.367644389e0,4.913478417e3,2.460413319e3,2.453065098e3
15349,2.366867259e0,4.913674532e3,2.460616616e3,2.453057915e3
15350,2.366109964e0,4.913870339e3,2.460819646e3,2.453050693e3
15351,2.365355603e0,4.914065838e3,2.461022407e3,2.453043432e3
15352,2.364603860e0,4.914261030e3,2.461224899e3,2.453036131e3
15353,2.363854094e0,4.914455914e3,2.461427124e3,2.453028791e3
15354,2.363092581e0,4.914650490e3,2.461629079e3,2.453021411e3
15355,2.362325741e0,4.914844758e3,2.461830765e3,2.453013993e3
15356,2.361545910e0,4.915038718e3,2.462032182e3,2.453006535e3
15357,2.360763126e0,4.915232369e3,2.462233330e3,2.452999039e3
15358,2.359983367e0,4.915425711e3,2.462434207e3,2.452991503e3
15359,2.359196917e0,4.915618744e3,2.462634814e3,2.452983929e3
15360,2.358392187e0,4.915811467e3,2.462835151e3,2.452976316e3
15361,2.357577162e0,4.916003881e3,2.463035216e3,2.452968664e3
15362,2.356759864e0,4.916195984e3,2.463235010e3,2.452960974e3
15363,2.355921775e0,4.916387777e3,2.463434532e3,2.452953245e3
15364,2.355096471e0,4.916579258e3,2.463633781e3,2.452945477e3
15365,2.354272454e0,4.916770429e3,2.463832758e3,2.452937671e3
15366,2.353461074e0,4.916961289e3,2.464031463e3,2.452929827e3
15367,2.352688662e0,4.917151839e3,2.464229895e3,2.452921944e3
15368,2.351931266e0,4.917342077e3,2.464428054e3,2.452914023e3
15369,2.351203387e0,4.917532005e3,2.464625940e3,2.452906064e3
15370,2.350467921e0,4.917721621e3,2.464823554e3,2.452898067e3
15371,2.349722000e0,4.917910927e3,2.465020894e3,2.452890033e3
15372,2.348998218e0,4.918099921e3,2.465217961e3,2.452881960e3
15373,2.348274367e0,4.918288605e3,2.465414755e3,2.452873850e3
15374,2.347545023e0,4.918476977e3,2.465611275e3,2.452865703e3
15375,2.346843845e0,4.918665039e3,2.465807521e3,2.452857517e3
15376,2.346161593e0,4.918852788e3,2.466003494e3,2.452849294e3
15377,2.345496531e0,4.919040226e3,2.466199192e3,2.452841034e3
15378,2.344828771e0,4.919227352e3,2.466394616e3,2.452832736e3
15379,2.344161742e0,4.919414164e3,2.466589764e3,2.452824400e3
15380,2.343496329e0,4.919600664e3,2.466784636e3,2.452816027e3
15381,2.342822393e0,4.919786849e3,2.466979232e3,2.452807617e3
15382,2.342139121e0,4.919972721e3,2.467173550e3,2.452799170e3
15383,2.341455999e0,4.920158277e3,2.467367591e3,2.452790686e3
15384,2.340782556e0,4.920343519e3,2.467561355e3,2.452782164e3
15385,2.340110948e0,4.920528446e3,2.467754840e3,2.452773606e3
15386,2.339437152e0,4.920713058e3,2.467948047e3,2.452765010e3
15387,2.338789529e0,4.920897354e3,2.468140976e3,2.452756378e3
15388,2.338133158e0,4.921081336e3,2.468333627e3,2.452747709e3
15389,2.337479285e0,4.921265002e3,2.468526000e3,2.452739002e3
15390,2.336839868e0,4.921448354e3,2.468718095e3,2.452730259e3
15391,2.336206385e0,4.921631391e3,2.468909911e3,2.452721480e3
15392,2.335572279e0,4.921814114e3,2.469101449e3,2.452712664e3
15393,2.334948673e0,4.921996521e3,2.469292709e3,2.452703812e3
15394,2.334335867e0,4.922178614e3,2.469483691e3,2.452694923e3
15395,2.333731008e0,4.922360393e3,2.469674394e3,2.452685998e3
15396,2.333142495e0,4.922541856e3,2.469864819e3,2.452677037e3
15397,2.332551142e0,4.922723005e3,2.470054965e3,2.452668040e3
15398,2.331948969e0,4.922903839e3,2.470244832e3,2.452659007e3
15399,2.331339995e0,4.923084358e3,2.470434420e3,2.452649937e3
15400,2.330706618e0,4.923264561e3,2.470623729e3,2.452640832e3
15401,2.330066867e0,4.923444450e3,2.470812758e3,2.452631692e3
15402,2.329435584e0,4.923624023e3,2.471001507e3,2.452622516e3
15403,2.328794985e0,4.923803280e3,2.471189976e3,2.452613304e3
15404,2.328142899e0,4.923982222e3,2.471378164e3,2.452604057e3
15405,2.327478088e0,4.924160848e3,2.471566072e3,2.452594775e3
15406,2.326820458e0,4.924339158e3,2.471753699e3,2.452585459e3
15407,2.326154529e0,4.924517152e3,2.471941045e3,2.452576107e3
15408,2.325481926e0,4.924694830e3,2.472128110e3,2.452566721e3
15409,2.324799818e0,4.924872192e3,2.472314892e3,2.452557300e3
15410,2.324116911e0,4.925049238e3,2.472501393e3,2.452547845e3
15411,2.323426609e0,4.925225966e3,2.472687611e3,2.452538355e3
15412,2.322747807e0,4.925402379e3,2.472873548e3,2.452528831e3
15413,2.322061610e0,4.925578475e3,2.473059202e3,2.452519273e3
15414,2.321379085e0,4.925754254e3,2.473244573e3,2.452509681e3
15415,2.320699187e0,4.925929717e3,2.473429662e3,2.452500054e3
15416,2.320033661e0,4.926104863e3,2.473614468e3,2.452490394e3
15417,2.319411324e0,4.926279692e3,2.473798991e3,2.452480700e3
15418,2.318812872e0,4.926454205e3,2.473983232e3,2.452470973e3
15419,2.318218693e0,4.926628401e3,2.474167189e3,2.452461211e3
15420,2.317668339e0,4.926802280e3,2.474350864e3,2.452451417e3
15421,2.317120442e0,4.926975843e3,2.474534254e3,2.452441588e3
15422,2.316572054e0,4.927149088e3,2.474717361e3,2.452431727e3
15423,2.316034674e0,4.927322017e3,2.474900184e3,2.452421833e3
15424,2.315491088e0,4.927494629e3,2.475082724e3,2.452411905e3
15425,2.314948248e0,4.927666924e3,2.475264979e3,2.452401945e3
15426,2.314405798e0,4.927838902e3,2.475446950e3,2.452391952e3
15427,2.313871080e0,4.928010563e3,2.475628636e3,2.452381927e3
15428,2.313368570e0,4.928181906e3,2.475810037e3,2.452371870e3
15429,2.312881243e0,4.928352932e3,2.475991152e3,2.452361780e3
15430,2.312401893e0,4.928523640e3,2.476171982e3,2.452351658e3
15431,2.311932398e0,4.928694030e3,2.476352526e3,2.452341504e3
15432,2.311479303e0,4.928864102e3,2.476532783e3,2.452331318e3
15433,2.311029910e0,4.929033854e3,2.476712754e3,2.452321100e3
15434,2.310573981e0,4.929203288e3,2.476892437e3,2.452310851e3
15435,2.310130063e0,4.929372403e3,2.477071833e3,2.452300570e3
15436,2.309688374e0,4.929541197e3,2.477250940e3,2.452290257e3
15437,2.309249937e0,4.929709671e3,2.477429758e3,2.452279913e3
15438,2.308824039e0,4.929877824e3,2.477608287e3,2.452269538e3
15439,2.308395580e0,4.930045656e3,2.477786525e3,2.452259131e3
15440,2.307961638e0,4.930213167e3,2.477964474e3,2.452248693e3
15441,2.307551115e0,4.930380358e3,2.478142134e3,2.452238224e3
15442,2.307171164e0,4.930547228e3,2.478319504e3,2.452227724e3
15443,2.306800757e0,4.930713779e3,2.478496586e3,2.452217194e3
15444,2.306436021e0,4.930880010e3,2.478673378e3,2.452206632e3
15445,2.306058829e0,4.931045921e3,2.478849881e3,2.452196040e3
15446,2.305698293e0,4.931211513e3,2.479026095e3,2.452185418e3
15447,2.305332913e0,4.931376784e3,2.479202019e3,2.452174765e3
15448,2.304970866e0,4.931541736e3,2.479377654e3,2.452164083e3
15449,2.304628786e0,4.931706369e3,2.479552999e3,2.452153370e3
15450,2.304291188e0,4.931870681e3,2.479728054e3,2.452142627e3
15451,2.303954413e0,4.932034674e3,2.479902820e3,2.452131855e3
15452,2.303617473e0,4.932198348e3,2.480077295e3,2.452121053e3
15453,2.303282257e0,4.932361703e3,2.480251481e3,2.452110221e3
15454,2.302954284e0,4.932524738e3,2.480425377e3,2.452099360e3
15455,2.302618672e0,4.932687453e3,2.480598983e3,2.452088470e3
15456,2.302277100e0,4.932849849e3,2.480772299e3,2.452077550e3
15457,2.301930236e0,4.933011924e3,2.480945324e3,2.452066601e3
15458,2.301599367e0,4.933173679e3,2.481118057e3,2.452055622e3
15459,2.301270884e0,4.933335114e3,2.481290499e3,2.452044615e3
15460,2.300938129e0,4.933496227e3,2.481462649e3,2.452033578e3
15461,2.300620291e0,4.933657018e3,2.481634506e3,2.452022512e3
15462,2.300311711e0,4.933817488e3,2.481806070e3,2.452011418e3
15463,2.299994801e0,4.933977636e3,2.481977341e3,2.452000295e3
15464,2.299668422e0,4.934137463e3,2.482148319e3,2.451989143e3
15465,2.299338922e0,4.934296968e3,2.482319005e3,2.451977964e3
15466,2.299020157e0,4.934456152e3,2.482489396e3,2.451966756e3
