frame,micro_div,d_momx,d_momy,d_ke,d_comx,rand_00,rand_01,rand_02,rand_03,rand_04,rand_05,rand_06,rand_07,rand_08,rand_09,rand_10,rand_11,rand_12,rand_13,rand_14,rand_15,rand_16,rand_17,rand_18,rand_19,rand_20,rand_21,rand_22,rand_23,rand_24,rand_25,rand_26,rand_27,rand_28,rand_29,rand_30,rand_31,rand_32,rand_33,rand_34,rand_35,rand_36,rand_37,rand_38,rand_39,rand_40,rand_41,rand_42,rand_43,rand_44,rand_45,rand_46,rand_47,rand_48,rand_49,rand_50,rand_51,rand_52,rand_53,rand_54,rand_55,rand_56,rand_57,rand_58,rand_59,rand_60,rand_61,rand_62,rand_63,join,only_a,only_b
1237,5.474595629e-2,2.315204809e-5,5.533080431e-3,8.475681777e-5,7.356496321e-6,2.921049405e0,4.127210720e0,5.249694059e0,2.874536542e0,7.933164091e0,4.022465596e0,2.606670157e0,1.023026293e1,1.290083229e1,1.390986889e1,1.797333443e1,1.094610180e1,2.220904282e0,1.110037969e0,9.813268297e-1,2.105866471e0,8.766841752e0,2.866701767e0,8.251784036e0,7.882245510e0,1.397078403e1,2.797228485e0,4.403819738e0,7.114051031e0,1.021230654e1,1.045875216e1,3.424685069e0,5.665977291e0,6.620419644e0,1.122418259e0,7.812009245e0,9.699043085e0,1.366624933e1,3.198040460e0,8.232724254e0,3.667207730e0,1.631774039e1,1.250164310e1,1.962493978e0,1.217441712e1,2.326972024e0,7.154834542e0,2.466076608e0,4.032309601e0,5.952425922e0,1.810579421e0,1.046869004e1,2.691472404e0,1.235009373e1,5.851067038e0,1.548546613e1,3.697211465e-1,1.424722895e1,8.245721747e-1,7.143035536e-1,1.345284853e1,5.144245732e0,1.139675585e1,4.858577634e0,4.873729038e0,1.202569678e1,1.210621840e1,1.306693156e1,2.835344146e0,118283,0,0
1238,5.473058911e-2,4.654810421e-5,5.605472188e-3,8.414093259e-5,7.354597646e-6,2.892435824e0,4.236879732e0,5.009075065e0,2.748751511e0,7.748231196e0,4.018221123e0,2.549426351e0,1.003592740e1,1.279193722e1,1.398766986e1,1.786063652e1,1.079973429e1,2.330641104e0,1.231306016e0,8.889644691e-1,2.217250680e0,8.801355323e0,2.751228134e0,8.320669476e0,7.920235142e0,1.374815069e1,2.823851083e0,4.342440781e0,7.054828206e0,1.027296550e1,1.022604780e1,3.531651858e0,5.616056802e0,6.604264430e0,9.227693683e-1,7.877164230e0,9.615620978e0,1.365249942e1,3.191997155e0,8.047734785e0,3.521149886e0,1.617179501e1,1.227365206e1,1.957507167e0,1.200908217e1,2.448224784e0,7.299096112e0,2.254959052e0,3.938790164e0,5.899373201e0,1.678438457e0,1.022858877e1,2.587610590e0,1.228851361e1,5.823094826e0,1.525181102e1,3.316592056e-1,1.400732188e1,8.036010977e-1,6.530101001e-1,1.331094872e1,5.052815984e0,1.115603032e1,4.623438397e0,4.955909845e0,1.205803762e1,1.202568135e1,1.285658631e1,2.857665712e0,118283,0,0
1239,5.471705699e-2,7.136694046e-5,5.682318026e-3,8.329189259e-5,7.353035193e-6,2.851955724e0,4.330691593e0,4.801364869e0,2.641176383e0,7.581443642e0,4.017767886e0,2.510815188e0,9.882517061e0,1.270377710e1,1.406381758e1,1.778318862e1,1.066937629e1,2.415967067e0,1.341033660e0,8.275138476e-1,2.315366928e0,8.837688061e0,2.635007482e0,8.378462965e0,7.946340711e0,1.355058895e1,2.829500044e0,4.307581021e0,6.987863459e0,1.032556325e1,1.002975795e1,3.629096669e0,5.580002643e0,6.607343211e0,7.564243204e-1,7.922489323e0,9.550574807e0,1.363913776e1,3.192938667e0,7.908400916e0,3.413631490e0,1.606742550e1,1.208172458e1,1.937645355e0,1.188366799e1,2.544780900e0,7.421915822e0,2.085458746e0,3.846940695e0,5.836237866e0,1.570020963e0,1.003892323e1,2.494602212e0,1.224885254e1,5.792675984e0,1.507088460e1,3.075332820e-1,1.380897540e1,7.763023575e-1,6.267235981e-1,1.319853640e1,4.988655018e0,1.095631495e1,4.438151763e0,5.037438692e0,1.209848041e1,1.197342685e1,1.267293477e1,2.866911665e0,118283,0,0
1240,5.468787223e-2,1.047025742e-4,5.758389416e-3,8.184251732e-5,7.351844696e-6,2.803468337e0,4.430845411e0,4.550249682e0,2.504015349e0,7.384231302e0,4.030890809e0,2.477379297e0,9.692365305e0,1.262423566e1,1.416096980e1,1.769753288e1,1.052964639e1,2.518406282e0,1.465212071e0,7.554549127e-1,2.418393997e0,8.867068822e0,2.504015733e0,8.462707327e0,7.992587751e0,1.332726483e1,2.833517993e0,4.275792590e0,6.914753633e0,1.039885326e1,9.817916945e0,3.733202239e0,5.526484779e0,6.612737640e0,5.818905590e-1,7.999838495e0,9.459240715e0,1.364037282e1,3.214745427e0,7.725602965e0,3.280284801e0,1.595854439e1,1.186359235e1,1.918108747e0,1.172894770e1,2.642534693e0,7.569540739e0,1.873687319e0,3.733505639e0,5.761856961e0,1.433430208e0,9.811349672e0,2.387653838e0,1.219670619e1,5.745965929e0,1.485159418e1,2.892158673e-1,1.357684285e1,7.374851884e-1,6.295911333e-1,1.307837350e1,4.933142143e0,1.073353463e1,4.205687802e0,5.133710055e0,1.214932264e1,1.192082821e1,1.247455059e1,2.861613802e0,118283,0,0
1241,5.466316792e-2,1.484042961e-4,5.826809995e-3,8.046791667e-5,7.351146702e-6,2.671782127e0,4.470260941e0,4.335292269e0,2.361767057e0,7.201925806e0,4.120306023e0,2.585814547e0,9.585677844e0,1.270459901e1,1.433392111e1,1.773341847e1,1.042444385e1,2.522389203e0,1.514595247e0,8.142694590e-1,2.446442431e0,8.877787813e0,2.370085122e0,8.575135134e0,8.098642517e0,1.319618044e1,2.775617900e0,4.381911050e0,6.833499272e0,1.051548784e1,9.760450461e0,3.779183586e0,5.444440604e0,6.679688620e0,4.871492466e-1,8.113577010e0,9.359106484e0,1.374681619e1,3.369204258e0,7.594167293e0,3.252924732e0,1.604394835e1,1.175433752e1,1.871848034e0,1.165175293e1,2.647033295e0,7.726108495e0,1.730094110e0,3.587672944e0,5.634164211e0,1.276757072e0,9.709399294e0,2.334736162e0,1.219375798e1,5.606395058e0,1.473113980e1,3.740664109e-1,1.343596532e1,6.438026312e-1,6.575780974e-1,1.310549949e1,5.028795773e0,1.061546564e1,4.063296824e0,5.252807357e0,1.228662065e1,1.199197196e1,1.237702629e1,2.756503487e0,118283,0,0
1242,5.464849862e-2,1.968491658e-4,5.893807608e-3,8.019021539e-5,7.351048771e-6,2.511413263e0,4.490314439e0,4.137128077e0,2.221975692e0,7.030673660e0,4.238891279e0,2.750220527e0,9.513484367e0,1.284510089e1,1.453922780e1,1.781040878e1,1.032720235e1,2.486675166e0,1.527867882e0,9.251358848e-1,2.444981762e0,8.885915331e0,2.243854592e0,8.696066846e0,8.235733113e0,1.310857305e1,2.705735744e0,4.534750686e0,6.759147564e0,1.065126102e1,9.760319313e0,3.801104390e0,5.347465652e0,6.761243124e0,4.295245486e-1,8.243815453e0,9.257165227e0,1.390271449e1,3.575439116e0,7.478714956e0,3.264294455e0,1.619998641e1,1.168709557e1,1.824270771e0,1.160092929e1,2.626363721e0,7.894834284e0,1.613700743e0,3.437358527e0,5.494442910e0,1.109293138e0,9.653822191e0,2.310199381e0,1.220790300e1,5.430501234e0,1.464207080e1,5.134342526e-1,1.332777878e1,5.587339849e-1,6.989719117e-1,1.319030697e1,5.171975031e0,1.052853149e1,3.956623000e0,5.376988959e0,1.245995744e1,1.210482882e1,1.231629531e1,2.620415461e0,118283,0,0
1243,5.462006316e-2,2.441641210e-4,5.968373564e-3,7.899989188e-5,7.351561551e-6,2.420761403e0,4.578156655e0,3.847305264e0,2.053198295e0,6.801826068e0,4.292768199e0,2.774950289e0,9.311163404e0,1.282402443e1,1.468600490e1,1.774841491e1,1.017523014e1,2.566957959e0,1.636161609e0,8.915036936e-1,2.528173024e0,8.904243459e0,2.096377303e0,8.813422218e0,8.327929825e0,1.288555606e1,2.692346099e0,4.551654915e0,6.677326381e0,1.076063831e1,9.577088536e0,3.890057954e0,5.259199432e0,6.783213834e0,3.559527166e-1,8.365530323e0,9.130915517e0,1.395927550e1,3.668522902e0,7.261163908e0,3.139856606e0,1.614688460e1,1.147042054e1,1.799095881e0,1.143456691e1,2.702726533e0,8.080112797e0,1.379537495e0,3.290011508e0,5.388597286e0,9.363604893e-1,9.423218400e0,2.210477456e0,1.215414079e1,5.326016955e0,1.440381125e1,5.416622218e-1,1.307998253e1,5.334637541e-1,7.826262263e-1,1.310887310e1,5.170069372e0,1.030151536e1,3.703953741e0,5.495154907e0,1.255371249e1,1.208747193e1,1.212495212e1,2.568660927e0,118283,0,0
1244,5.459367093e-2,2.935024159e-4,6.047397410e-3,7.795093315e-5,7.352687124e-6,2.283466059e0,4.621000459e0,3.603914713e0,1.899056048e0,6.600304733e0,4.391270589e0,2.885820260e0,9.183314999e0,1.290164562e1,1.486966134e1,1.777330326e1,1.005724076e1,2.578832202e0,1.692350644e0,9.449007779e-1,2.561325660e0,8.914853051e0,1.955897837e0,8.938996848e0,8.446052954e0,1.273703160e1,2.638805071e0,4.653115338e0,6.593335164e0,1.088669061e1,9.503440092e0,3.937021204e0,5.164317926e0,6.844951916e0,3.741473282e-1,8.496882103e0,9.012796581e0,1.407719505e1,3.836857743e0,7.098553074e0,3.092930876e0,1.622293607e1,1.134012588e1,1.755939887e0,1.133495741e1,2.715333022e0,8.256770284e0,1.209483223e0,3.132689867e0,5.256123038e0,7.767782376e-1,9.291908504e0,2.150392353e0,1.213958974e1,5.172230197e0,1.425289196e1,6.430350777e-1,1.291050856e1,5.279357815e-1,8.656016243e-1,1.312609998e1,5.262301365e0,1.015999545e1,3.532519265e0,5.619559177e0,1.269588952e1,1.215172233e1,1.200974182e1,2.461105823e0,118283,0,0
1245,5.456991804e-2,3.455612662e-4,6.124780300e-3,7.708952069e-5,7.354461206e-6,2.185153155e0,4.708116251e0,3.298099945e0,1.723832697e0,6.362663834e0,4.456851843e0,2.922690575e0,8.973616817e0,1.289196085e1,1.503182812e1,1.771190774e1,9.898468155e0,2.657166691e0,1.796867331e0,9.165155308e-1,2.642064485e0,8.933854538e0,1.807558171e0,9.067639378e0,8.555857626e0,1.251338343e1,2.629189049e0,4.674894550e0,6.514335227e0,1.100850318e1,9.321302951e0,4.021353287e0,5.064339134e0,6.864326064e0,4.818461879e-1,8.636250719e0,8.874662241e0,1.415445808e1,3.950361141e0,6.861549741e0,2.961647806e0,1.617693333e1,1.111816732e1,1.734509470e0,1.115855381e1,2.794974739e0,8.460434784e0,9.624135442e-1,2.979187119e0,5.147287772e0,6.140455962e-1,9.049968858e0,2.052888076e0,1.208115542e1,5.051348495e0,1.399898958e1,6.829843650e-1,1.265005221e1,5.527334370e-1,9.856851169e-1,1.304999618e1,5.265487622e0,9.921858976e0,3.266307348e0,5.741607264e0,1.280147910e1,1.213711504e1,1.181465613e1,2.402341058e0,118283,0,0
1246,5.455459170e-2,4.004977794e-4,6.205899269e-3,7.637220278e-5,7.356913936e-6,2.051793284e0,4.762780411e0,3.018592934e0,1.556966198e0,6.140668819e0,4.557339566e0,3.022330508e0,8.812179010e0,1.295324109e1,1.522326084e1,1.771002668e1,9.761364005e0,2.687309012e0,1.864358470e0,9.486519569e-1,2.687982101e0,8.947463311e0,1.663926797e0,9.205935671e0,8.688404257e0,1.234019876e1,2.593111056e0,4.756104969e0,6.434253717e0,1.114492467e1,9.214782734e0,4.074110378e0,4.955773994e0,6.909946751e0,6.082273599e-1,8.788188333e0,8.737250647e0,1.428039277e1,4.122411448e0,6.654864202e0,2.880472096e0,1.622147008e1,1.095349120e1,1.701988937e0,1.102399018e1,2.831617795e0,8.663749126e0,7.547027615e-1,2.816321632e0,5.019272194e0,4.865875602e-1,8.871460212e0,1.982688692e0,1.204736454e1,4.890307359e0,1.379951114e1,7.793303522e-1,1.243848529e1,6.138741822e-1,1.096559749e0,1.304270637e1,5.335582045e0,9.739304053e0,3.050421630e0,5.868578163e0,1.294308031e1,1.217907305e1,1.167045432e1,2.304024390e0,118283,0,0
1247,5.453345295e-2,4.555087386e-4,6.272712992e-3,7.670807434e-5,7.360055993e-6,1.746614738e0,4.585247711e0,3.019078183e0,1.480240202e0,6.106392800e0,4.849655561e0,3.508233756e0,9.008769729e0,1.347739744e1,1.553463518e1,1.808189505e1,9.819740507e0,2.392167048e0,1.645171840e0,1.368525893e0,2.468363071e0,8.895873799e0,1.616632417e0,9.356970763e0,8.938796626e0,1.257353296e1,2.400564470e0,5.204225073e0,6.390923924e0,1.133473084e1,9.658213876e0,3.897145227e0,4.812479138e0,7.103059419e0,4.813623766e-1,8.980085436e0,8.643346430e0,1.468129006e1,4.619824625e0,6.708905826e0,3.158866832e0,1.684139673e1,1.123043179e1,1.620450279e0,1.119848211e1,2.558738840e0,8.784437723e0,8.695833923e-1,2.656616868e0,4.817082021e0,4.355969683e-1,9.176124335e0,2.130196001e0,1.217615978e1,4.525820603e0,1.401305592e1,1.228125173e0,1.262881065e1,8.199825368e-1,1.042459568e0,1.349879534e1,5.827319058e0,9.990007952e0,3.234153982e0,5.977841183e0,1.326436240e1,1.257306408e1,1.193083176e1,1.969741058e0,118283,0,0
1248,5.451388338e-2,5.099976172e-4,6.317531623e-3,7.625392930e-5,7.363882020e-6,1.484568688e0,4.439371157e0,2.975406648e0,1.387668243e0,6.048305853e0,5.107857387e0,3.922877392e0,9.134440892e0,1.392759795e1,1.581426278e1,1.837994124e1,9.856518258e0,2.158948616e0,1.469154055e0,1.712204716e0,2.285511757e0,8.842088603e0,1.564989331e0,9.507665592e0,9.172743833e0,1.274474971e1,2.239972691e0,5.584298890e0,6.351139100e0,1.151484180e1,1.001691484e1,3.750337994e0,4.671098867e0,7.262609745e0,4.149503794e-1,9.174474180e0,8.534281651e0,1.503361743e1,5.061321372e0,6.705879304e0,3.366479506e0,1.735366147e1,1.143556678e1,1.554246663e0,1.131206703e1,2.331850719e0,8.910230434e0,9.234853727e-1,2.503014478e0,4.636881519e0,4.394441151e-1,9.392175803e0,2.243183993e0,1.226641279e1,4.199435609e0,1.414755790e1,1.621207892e0,1.275204920e1,1.053518893e0,1.013185244e0,1.387302621e1,6.248424425e0,1.017365703e1,3.339749820e0,6.080684272e0,1.354269281e1,1.289942455e1,1.213431243e1,1.680947940e0,118283,0,0
1249,5.449699386e-2,5.598130664e-4,6.347304386e-3,7.556861716e-5,7.368368646e-6,1.333248127e0,4.441529716e0,2.778953673e0,1.259571584e0,5.885585260e0,5.235728358e0,4.091565803e0,9.058279193e0,1.408214108e1,1.601261643e1,1.845571495e1,9.774878982e0,2.122832423e0,1.471861940e0,1.820715416e0,2.269785901e0,8.837080856e0,1.453319308e0,9.636487762e0,9.318332802e0,1.267031578e1,2.172871953e0,5.736468169e0,6.286118885e0,1.165231191e1,1.003595245e1,3.752776449e0,4.566702457e0,7.336985618e0,4.572239553e-1,9.321665278e0,8.418513449e0,1.520163123e1,5.283261902e0,6.572584510e0,3.367396984e0,1.751275733e1,1.137745962e1,1.512948977e0,1.125488550e1,2.297568636e0,9.074442532e0,8.006006816e-1,2.355566972e0,4.504228622e0,5.090341689e-1,9.331037951e0,2.223138259e0,1.226927876e1,4.014336374e0,1.405263024e1,1.785222622e0,1.264542133e1,1.204723773e0,1.082040507e0,1.396259695e1,6.402366834e0,1.009980769e1,3.224681005e0,6.193871889e0,1.370834295e1,1.301132926e1,1.208993137e1,1.545289599e0,118283,0,0
1250,5.448204917e-2,6.038602651e-4,6.376061314e-3,7.527299416e-5,7.373443439e-6,1.227247547e0,4.484090237e0,2.558447761e0,1.139741293e0,5.709461074e0,5.315652229e0,4.175273362e0,8.931703833e0,1.413395123e1,1.616634898e1,1.845495584e1,9.663761691e0,2.142648239e0,1.521174010e0,1.851850585e0,2.302507288e0,8.846626010e0,1.339957560e0,9.744795411e0,9.425747430e0,1.253479006e1,2.143425492e0,5.804536614e0,6.222689174e0,1.176151789e1,9.954211786e0,3.793084779e0,4.478715723e0,7.373666393e0,5.426562917e-1,9.441582752e0,8.309142559e0,1.530370145e1,5.422775895e0,6.410114024e0,3.306547885e0,1.755177860e1,1.124835043e1,1.486992986e0,1.114940382e1,2.324930184e0,9.236397731e0,6.391698656e-1,2.225943737e0,4.400820785e0,6.163383466e-1,9.192872898e0,2.170076017e0,1.224290379e1,3.883271462e0,1.389511349e1,1.869063998e0,1.247873069e1,1.313389421e0,1.171156136e0,1.396036397e1,6.460431674e0,9.954670731e0,3.056947241e0,6.295037042e0,1.382343790e1,1.304642884e1,1.197602704e1,1.468766421e0,118283,0,0
1251,5.446518687e-2,6.456947820e-4,6.403247859e-3,7.550182225e-5,7.379056331e-6,1.131386613e0,4.512329688e0,2.363659607e0,1.037601360e0,5.557733482e0,5.399341656e0,4.265188602e0,8.819394238e0,1.419904639e1,1.630918781e1,1.845567494e1,9.570245065e0,2.152862207e0,1.549674887e0,1.886701262e0,2.318481407e0,8.847749494e0,1.251598317e0,9.848480102e0,9.537794811e0,1.243069317e1,2.122008631e0,5.870758457e0,6.176710883e0,1.186574750e1,9.899248670e0,3.814416156e0,4.387551788e0,7.400270994e0,6.255329971e-1,9.565252328e0,8.201209188e0,1.541563759e1,5.567132606e0,6.251763892e0,3.250559140e0,1.759862415e1,1.114339809e1,1.472603139e0,1.104998989e1,2.342173172e0,9.387239905e0,4.948573761e-1,2.112312478e0,4.313175390e0,7.399086391e-1,9.070393365e0,2.133624392e0,1.221384900e1,3.752636075e0,1.374847858e1,1.959010477e0,1.233181975e1,1.414730453e0,1.246944096e0,1.397164804e1,6.522527210e0,9.830801989e0,2.904945476e0,6.380004826e0,1.393009132e1,1.308171998e1,1.188794176e1,1.393369702e0,118283,0,0
1252,5.444612893e-2,6.850673389e-4,6.429469348e-3,7.564672935e-5,7.385181385e-6,1.008186277e0,4.482214447e0,2.245374942e0,9.631029075e-1,5.461497661e0,5.524147323e0,4.437121646e0,8.794607670e0,1.437021516e1,1.646955310e1,1.854276032e1,9.533595020e0,2.090814514e0,1.509761830e0,2.005068459e0,2.270457466e0,8.831307032e0,1.194572058e0,9.952225941e0,9.672536050e0,1.243014402e1,2.067582108e0,6.015949556e0,6.145556623e0,1.197743607e1,9.978625876e0,3.778253291e0,4.293482342e0,7.457608327e0,6.409821796e-1,9.696241423e0,8.107393040e0,1.558699582e1,5.779955669e0,6.158186760e0,3.276496094e0,1.777483464e1,1.114891902e1,1.449914671e0,1.102636683e1,2.284703296e0,9.508917522e0,4.302614796e-1,2.007998052e0,4.217342864e0,8.563708601e-1,9.064189159e0,2.149705026e0,1.222176657e1,3.583778762e0,1.370485997e1,2.125580083e0,1.228753098e1,1.545925234e0,1.276390966e0,1.408945955e1,6.679717429e0,9.818402125e0,2.850076998e0,6.453292707e0,1.406938950e1,1.319548882e1,1.190366289e1,1.273680043e0,118283,0,0
1253,5.442609887e-2,7.209609545e-4,6.445163565e-3,7.600018930e-5,7.391781824e-6,7.969147316e-1,4.305501223e0,2.315731972e0,9.409671731e-1,5.493476006e0,5.760702833e0,4.841497611e0,9.001035415e0,1.482955973e1,1.669471867e1,1.886767783e1,9.629995350e0,1.831069153e0,1.292110028e0,2.362956046e0,2.056071219e0,8.772523308e0,1.199996044e0,1.005758214e1,9.871679863e0,1.268909157e1,1.912743601e0,6.390789593e0,6.138623875e0,1.211740767e1,1.040843214e1,3.600663295e0,4.188567615e0,7.610679916e0,5.008286839e-1,9.842728378e0,8.050439896e0,1.591805363e1,6.183878483e0,6.242859643e0,3.534141101e0,1.830945895e1,1.143917878e1,1.393508544e0,1.120759651e1,2.029295714e0,9.563759930e0,5.732182663e-1,1.912627909e0,4.079035774e0,9.391469822e-1,9.372068216e0,2.301649904e0,1.233582024e1,3.301767912e0,1.393537575e1,2.509917117e0,1.250960300e1,1.776534836e0,1.193921938e0,1.449702579e1,7.101408489e0,1.009099301e1,3.056006462e0,6.512304784e0,1.431404808e1,1.353023974e1,1.218210505e1,1.038725501e0,118283,0,0
1254,5.441023956e-2,7.564922264e-4,6.452909647e-3,7.620724273e-5,7.398845718e-6,6.124057539e-1,4.144279569e0,2.373287583e0,9.166853661e-1,5.519084591e0,5.982734140e0,5.221020836e0,9.183855061e0,1.526364066e1,1.691139541e1,1.916647407e1,9.717096611e0,1.593253641e0,1.088682755e0,2.694405423e0,1.856063730e0,8.714923080e0,1.205037544e0,1.016107630e1,1.006723184e1,1.292902339e1,1.771951669e0,6.742000896e0,6.135821639e0,1.225559039e1,1.080806045e1,3.436484818e0,4.084733680e0,7.751362226e0,4.291376671e-1,9.988875886e0,7.992129504e0,1.623243229e1,6.565132454e0,6.311148142e0,3.770182171e0,1.880648332e1,1.170554412e1,1.344413125e0,1.136904290e1,1.794530124e0,9.622020806e0,6.996163084e-1,1.822458545e0,3.950523638e0,1.029029060e0,9.652283085e0,2.444265462e0,1.243877201e1,3.036104192e0,1.413927435e1,2.872886641e0,1.271077540e1,1.999349945e0,1.122890556e0,1.487779792e1,7.495674296e0,1.033822570e1,3.236963974e0,6.570019470e0,1.454613845e1,1.384132869e1,1.244133587e1,8.521965932e-1,118283,0,0
1255,5.438624505e-2,7.885652427e-4,6.452700234e-3,7.633123410e-5,7.406356843e-6,5.193444289e-1,4.107380660e0,2.301724303e0,8.707230223e-1,5.455877843e0,6.096304044e0,5.395069461e0,9.193342984e0,1.544924268e1,1.705918338e1,1.927410229e1,9.703816240e0,1.518774655e0,1.033975054e0,2.826302266e0,1.794748845e0,8.695738833e0,1.162474052e0,1.024694853e1,1.019035660e1,1.296299576e1,1.711654258e0,6.899585754e0,6.113550580e0,1.235757887e1,1.092156351e1,3.396072986e0,4.007949174e0,7.817468084e0,4.361311402e-1,1.009800787e1,7.925065193e0,1.639298183e1,6.762676502e0,6.265026077e0,3.829864460e0,1.900441062e1,1.174951474e1,1.319270244e0,1.138190780e1,1.721054852e0,9.713748715e0,6.765889427e-1,1.737554000e0,3.863331415e0,1.133609320e0,9.696245916e0,2.476341284e0,1.246534072e1,2.887337570e0,1.414478010e1,3.041832355e0,1.271580327e1,2.131680841e0,1.138032629e0,1.501864594e1,7.664283382e0,1.036686762e1,3.228863359e0,6.635133161e0,1.468176496e1,1.396992171e1,1.249226468e1,7.773807867e-1,118283,0,0
1256,5.436251991e-2,8.129331332e-4,6.449277907e-3,7.836595971e-5,7.414237764e-6,5.644963924e-1,4.408703026e0,1.848115471e0,7.810449259e-1,5.090721067e0,5.898515012e0,5.031174487e0,8.740661424e0,1.490431484e1,1.700754358e1,1.884094292e1,9.324977606e0,1.837107518e0,1.392219167e0,2.473325120e0,2.127308242e0,8.793955577e0,9.251198944e-1,1.023473678e1,1.007173977e1,1.235538377e1,1.825116040e0,6.559162210e0,5.962380507e0,1.232388724e1,1.019916927e1,3.703015695e0,4.004168095e0,7.693543576e0,7.418952581e-1,1.003130851e1,7.829270237e0,1.608312759e1,6.461480807e0,5.941087315e0,3.452345477e0,1.837595228e1,1.113580502e1,1.308038316e0,1.099260371e1,2.097315184e0,9.890377845e0,2.912031577e-1,1.623878028e0,3.812790730e0,1.284019184e0,9.102531191e0,2.192859715e0,1.227973614e1,3.006555324e0,1.359636680e1,2.708772689e0,1.213742559e1,2.048128206e0,1.403111226e0,1.447323040e1,7.213306858e0,9.736712613e0,2.746221965e0,6.736942515e0,1.456171447e1,1.359429747e1,1.188404248e1,9.025258519e-1,118283,0,0
1257,5.435536303e-2,8.282569195e-4,6.451387041e-3,7.828782384e-5,7.422368884e-6,5.276303469e-1,4.265272467e0,1.992457931e0,7.953262428e-1,5.244984571e0,6.065919785e0,5.275479993e0,8.907007419e0,1.528201412e1,1.713834314e1,1.906908192e1,9.516164966e0,1.694661018e0,1.185767295e0,2.651308433e0,1.937017694e0,8.735673674e0,1.063763138e0,1.033273201e1,1.026497702e1,1.268919735e1,1.809144037e0,6.758691725e0,6.091258789e0,1.244382400e1,1.059516289e1,3.530483048e0,3.935973441e0,7.742019540e0,5.817304921e-1,1.020742127e1,7.811154528e0,1.637816960e1,6.725821959e0,5.974726715e0,3.586847974e0,1.873941689e1,1.143382675e1,1.358483900e0,1.112677306e1,1.920581067e0,9.912171156e0,3.880154588e-1,1.662364147e0,3.852132859e0,1.317957135e0,9.334463666e0,2.353706374e0,1.234999649e1,2.879667085e0,1.378281558e1,2.944167556e0,1.237963104e1,2.131362979e0,1.291789419e0,1.479809050e1,7.480693395e0,1.001480308e1,2.882557752e0,6.711949164e0,1.469531146e1,1.380657903e1,1.221450143e1,8.122282031e-1,118283,0,0
1258,5.433187146e-2,8.476483026e-4,6.457484910e-3,8.016383821e-5,7.430689202e-6,5.374915659e-1,4.420338730e0,1.731405040e0,7.531090087e-1,5.032647532e0,5.980128736e0,5.109778494e0,8.660907587e0,1.501200348e1,1.713223149e1,1.884484692e1,9.301189299e0,1.852222849e0,1.368042622e0,2.484273838e0,2.106472369e0,8.784946654e0,9.289336172e-1,1.033816447e1,1.022095800e1,1.236172274e1,1.862376597e0,6.596985955e0,6.004238797e0,1.243893941e1,1.021741145e1,3.686220557e0,3.915781093e0,7.680454572e0,7.921989535e-1,1.018854332e1,7.742303379e0,1.623821309e1,6.599212260e0,5.784552783e0,3.389084400e0,1.842668122e1,1.110287773e1,1.349968110e0,1.091083261e1,2.115012647e0,1.002625956e1,2.080109441e-1,1.585019000e0,3.808597124e0,1.419887244e0,9.013394456e0,2.206520248e0,1.224800695e1,2.912986162e0,1.347712344e1,2.793905960e0,1.205772497e1,2.105954392e0,1.438702960e0,1.452159401e1,7.260160443e0,9.669703142e0,2.617907384e0,6.775031271e0,1.465041155e1,1.361895429e1,1.188544370e1,8.630979044e-1,118283,0,0
1259,5.432377782e-2,8.687406800e-4,6.461689672e-3,8.045824880e-5,7.439282169e-6,5.465649229e-1,4.456772820e0,1.339326468e0,7.180800074e-1,4.663753244e0,5.812581096e0,4.838044118e0,8.119899586e0,1.441573716e1,1.675532944e1,1.812594029e1,8.866429751e0,2.005758192e0,1.514272988e0,2.207793310e0,2.220073927e0,8.601800560e0,8.039491937e-1,1.017624396e1,1.001586500e1,1.173246005e1,1.917263138e0,6.244520300e0,5.811049523e0,1.218730600e1,9.583719366e0,3.719006764e0,3.730980095e0,7.386325674e0,1.033073720e0,1.005423793e1,7.399075521e0,1.580067677e1,6.396590286e0,5.291060457e0,2.999818705e0,1.764607647e1,1.046357734e1,1.358518998e0,1.032827754e1,2.276124952e0,9.980463686e0,3.012532971e-1,1.450718856e0,3.700096213e0,1.568177554e0,8.352144560e0,2.002268958e0,1.178992667e1,2.820200630e0,1.271653880e1,2.594810581e0,1.135365188e1,2.034071516e0,1.574677197e0,1.388104938e1,6.865075199e0,9.038098125e0,2.154647499e0,6.668545337e0,1.425905895e1,1.307680424e1,1.126455152e1,9.032335630e-1,118283,0,0
