frame,micro_div,d_momx,d_momy,d_ke,d_comx,rand_00,rand_01,rand_02,rand_03,rand_04,rand_05,rand_06,rand_07,rand_08,rand_09,rand_10,rand_11,rand_12,rand_13,rand_14,rand_15,rand_16,rand_17,rand_18,rand_19,rand_20,rand_21,rand_22,rand_23,rand_24,rand_25,rand_26,rand_27,rand_28,rand_29,rand_30,rand_31,rand_32,rand_33,rand_34,rand_35,rand_36,rand_37,rand_38,rand_39,rand_40,rand_41,rand_42,rand_43,rand_44,rand_45,rand_46,rand_47,rand_48,rand_49,rand_50,rand_51,rand_52,rand_53,rand_54,rand_55,rand_56,rand_57,rand_58,rand_59,rand_60,rand_61,rand_62,rand_63,join,only_a,only_b
65,1.655994417e-2,1.782500236e-6,1.737763442e-4,8.713619989e-5,4.773455097e-9,3.357430947e-1,6.781886243e-1,4.543616262e-1,1.357719915e0,4.722222194e-1,6.376286817e-1,1.360466211e0,8.150095695e-1,3.616973985e-1,1.265911948e0,4.892876160e-1,5.891286937e-1,1.197772527e0,6.250258151e-1,9.205037593e-1,1.882828984e-1,8.688241099e-1,2.477325597e-1,1.628599763e-1,2.714897077e-1,1.187885961e0,9.259554186e-1,5.860924520e-1,1.054459013e0,1.075928451e0,1.331677570e-1,4.756660886e-2,1.001950693e0,1.501929285e0,1.165436163e0,1.195475706e0,1.405648192e0,1.318754875e0,3.130811013e-1,1.290656099e0,8.780115089e-1,6.089833977e-1,1.885900140e0,3.374752592e-1,7.971969072e-1,6.584681801e-1,7.885876501e-1,1.046001218e0,1.194684593e-1,8.513204298e-1,2.681883850e-1,1.259807893e0,1.800782025e0,7.435702684e-1,3.320102039e-1,1.342082545e0,5.532344492e-1,2.899367162e-1,7.225573286e-1,1.212658228e0,1.379070433e-1,2.500378396e-1,6.878812929e-1,1.887538165e-1,1.171289089e-1,4.213262265e-1,7.996926710e-1,1.177958697e0,8.033436153e-1,118283,0,0
66,1.652771789e-2,1.902313735e-6,1.796909775e-4,8.672158270e-5,4.784912139e-9,2.990668371e-1,6.088474120e-1,4.076031772e-1,1.223595834e0,4.630824606e-1,5.945428943e-1,1.238174157e0,8.017865551e-1,4.047447561e-1,1.179999906e0,4.412728147e-1,5.298360690e-1,1.073165634e0,6.765887974e-1,9.089664557e-1,1.783237088e-1,8.424821184e-1,3.256620641e-1,2.020856476e-1,2.669756909e-1,1.074444238e0,9.450586763e-1,5.223309688e-1,1.031882606e0,9.772910198e-1,1.571209551e-1,4.967705500e-2,9.013355687e-1,1.358746119e0,1.097212882e0,1.165960380e0,1.296656154e0,1.262381458e0,2.809858520e-1,1.191282850e0,8.577983142e-1,5.925257438e-1,1.763002371e0,4.188463368e-1,7.217299558e-1,5.866266241e-1,7.918018055e-1,1.048563793e0,1.467624937e-1,8.412875667e-1,2.437925680e-1,1.162665820e0,1.632561985e0,6.961043307e-1,3.276266454e-1,1.227276178e0,5.377444664e-1,2.921449439e-1,6.957161311e-1,1.090124100e0,1.474073140e-1,2.969323339e-1,6.139626364e-1,2.146098998e-1,1.130212663e-1,3.997249247e-1,7.943515834e-1,1.144768711e0,7.146796627e-1,118283,0,0
67,1.649927002e-2,2.193228709e-6,1.844234566e-4,1.135004403e-4,4.799947579e-9,2.705520706e-1,5.524094909e-1,4.196657058e-1,1.091757639e0,4.395413866e-1,5.345975697e-1,1.101825420e0,7.636704679e-1,4.482270303e-1,1.059685906e0,4.564505214e-1,5.518027196e-1,9.682900486e-1,7.225921836e-1,8.688084116e-1,1.627253277e-1,7.883304423e-1,4.156000097e-1,3.055154626e-1,2.543317377e-1,9.588212090e-1,9.406533861e-1,4.761314654e-1,9.748038025e-1,8.680647952e-1,2.202107154e-1,5.658112005e-2,8.089489843e-1,1.211185079e0,9.928359648e-1,1.097215003e0,1.156469266e0,1.163024136e0,2.635176632e-1,1.063009568e0,8.085506275e-1,5.569323658e-1,1.586312832e0,5.095189974e-1,6.439301730e-1,5.761893722e-1,7.717919507e-1,1.020202378e0,2.205877127e-1,8.040086183e-1,2.587879250e-1,1.038173693e0,1.455145827e0,6.274250781e-1,3.139941391e-1,1.092659707e0,5.047626067e-1,2.865739562e-1,6.460429168e-1,9.755737783e-1,1.551373876e-1,4.410168930e-1,5.994269419e-1,3.118181685e-1,1.429035313e-1,3.647881924e-1,7.650543146e-1,1.073353854e0,6.576560728e-1,118283,0,0
68,1.647432669e-2,2.290878510e-6,1.886214495e-4,1.657952498e-4,4.815452422e-9,2.855591594e-1,5.742957638e-1,5.408563805e-1,1.077964028e0,4.009279745e-1,4.809879846e-1,1.042461748e0,6.985706339e-1,4.833920264e-1,9.460126642e-1,5.883093677e-1,7.208765763e-1,1.004080131e0,7.506824123e-1,7.961486152e-1,1.453957991e-1,7.089138820e-1,5.071024297e-1,4.528371914e-1,2.329021197e-1,9.365274448e-1,9.011852236e-1,5.117145375e-1,8.817725105e-1,8.223768431e-1,3.124466665e-1,7.162519280e-2,8.143313062e-1,1.180097825e0,8.786123786e-1,9.892859717e-1,1.050263748e0,1.034004086e0,2.934085749e-1,9.647697635e-1,7.298301477e-1,5.039948080e-1,1.411837424e0,5.967831455e-1,6.240882175e-1,7.100214486e-1,7.211368894e-1,9.518322619e-1,3.272521684e-1,7.353274666e-1,3.392325925e-1,9.453735968e-1,1.405660725e0,5.577043915e-1,2.899786053e-1,1.019615428e0,4.554433766e-1,2.715407762e-1,5.782272489e-1,9.817946784e-1,1.603509011e-1,6.524027894e-1,7.299872399e-1,4.623133878e-1,2.092671658e-1,3.231798591e-1,7.071567886e-1,9.661603369e-1,7.256829428e-1,118283,0,0
69,1.645170844e-2,2.351180332e-6,1.918564592e-4,2.309792890e-4,4.830280526e-9,3.621833092e-1,7.130639672e-1,7.454727155e-1,1.288322140e0,3.554513720e-1,4.814259186e-1,1.172898869e0,6.204714650e-1,5.037307818e-1,9.272198461e-1,8.095664385e-1,1.000715890e0,1.257228624e0,7.550147427e-1,7.053604377e-1,1.335724212e-1,6.288310614e-1,5.907872629e-1,6.198949725e-1,2.066585749e-1,1.102303030e0,8.294864691e-1,6.564811047e-1,7.758838156e-1,9.309104669e-1,4.142849728e-1,9.029400705e-2,9.877708745e-1,1.389446419e0,8.236122433e-1,8.714374546e-1,1.092063262e0,9.293969777e-1,3.771410439e-1,1.000233963e0,6.416896664e-1,4.468513165e-1,1.366714483e0,6.710317159e-1,7.238395112e-1,9.736201178e-1,6.470925869e-1,8.531464915e-1,4.491803051e-1,6.494689863e-1,4.667708066e-1,9.851173336e-1,1.632970347e0,5.337815858e-1,2.600865300e-1,1.121100539e0,4.027099961e-1,2.474190644e-1,5.162748342e-1,1.200120475e0,1.584054064e-1,8.927562217e-1,9.947209211e-1,6.367543370e-1,2.957163099e-1,2.953586985e-1,6.303312776e-1,8.543409054e-1,9.488073458e-1,118283,0,0
70,1.642914829e-2,2.873637802e-6,1.955438695e-4,2.973885071e-4,4.844378889e-9,4.733790371e-1,9.233003357e-1,9.768703136e-1,1.659875810e0,3.201210313e-1,5.593438082e-1,1.471892121e0,5.591796761e-1,5.106944671e-1,1.054213411e0,1.060022654e0,1.315236997e0,1.642263664e0,7.411199297e-1,6.289207461e-1,1.358938716e-1,5.884553489e-1,6.614173845e-1,7.843359645e-1,1.843159716e-1,1.411355893e0,7.453558572e-1,8.599571423e-1,7.012716089e-1,1.173374406e0,5.126253551e-1,1.097820474e-1,1.274646740e0,1.783000213e0,8.881323256e-1,7.966002661e-1,1.310514691e0,9.198582441e-1,4.880150659e-1,1.197098842e0,5.819103249e-1,4.104273090e-1,1.534458501e0,7.291413882e-1,9.180883258e-1,1.286001105e0,5.725061071e-1,7.542087912e-1,5.697929841e-1,5.780688743e-1,6.087047407e-1,1.182136434e0,2.081888200e0,5.894707876e-1,2.348765841e-1,1.392023842e0,3.697132310e-1,2.213850692e-1,4.953131537e-1,1.560347500e0,1.507537247e-1,1.128862827e0,1.311927116e0,8.097266258e-1,3.853275253e-1,3.037124221e-1,5.595693937e-1,7.916894176e-1,1.249460276e0,118283,0,0
71,1.640240331e-2,1.648475084e-6,2.008147121e-4,3.556481822e-4,4.854963334e-9,5.837210806e-1,1.135708715e0,1.188156816e0,2.051779339e0,3.070594390e-1,6.747478443e-1,1.811480090e0,5.365109157e-1,5.116812771e-1,1.258965427e0,1.289100514e0,1.601672614e0,2.030242786e0,7.217157951e-1,5.934143682e-1,1.514265872e-1,6.035506076e-1,7.177623501e-1,9.265079157e-1,1.729641491e-1,1.743096423e0,6.738915714e-1,1.060054596e0,6.859820199e-1,1.446358583e0,5.979480175e-1,1.279264915e-1,1.571894652e0,2.205704051e0,1.035169531e0,7.937302572e-1,1.597691405e0,1.006582181e0,5.956823537e-1,1.457864579e0,5.735946331e-1,4.095427093e-1,1.823815246e0,7.733819991e-1,1.129674994e0,1.575793298e0,5.208678120e-1,6.860871249e-1,6.742625659e-1,5.464235655e-1,7.376270198e-1,1.440276053e0,2.571347984e0,6.939194747e-1,2.226713692e-1,1.711064120e0,3.691006336e-1,2.025074314e-1,5.229924815e-1,1.932268860e0,1.436321228e-1,1.333046970e0,1.607600881e0,9.598858833e-1,4.643450797e-1,3.426360974e-1,5.181198605e-1,8.031191393e-1,1.540629171e0,118283,0,0
72,1.637602906e-2,1.500411904e-6,2.076612019e-4,3.992003303e-4,4.864360693e-9,6.690557791e-1,1.302886055e0,1.348401223e0,2.362028857e0,3.107341077e-1,7.773621353e-1,2.087712382e0,5.432276391e-1,5.114718355e-1,1.444560787e0,1.463296661e0,1.818252991e0,2.332980040e0,7.074757026e-1,5.921500454e-1,1.684057432e-1,6.453476448e-1,7.595750456e-1,1.032580363e0,1.711747843e-1,2.007795147e0,6.280024270e-1,1.214565322e0,7.091198396e-1,1.667079423e0,6.613304822e-1,1.408660595e-1,1.806895154e0,2.542640301e0,1.179305525e0,8.325219559e-1,1.842308855e0,1.117571598e0,6.797840920e-1,1.680648391e0,5.967448068e-1,4.284533953e-1,2.090485289e0,8.064974685e-1,1.299767170e0,1.795666301e0,4.970365898e-1,6.547799128e-1,7.522831979e-1,5.474827671e-1,8.359967182e-1,1.660384389e0,2.964159343e0,7.924378685e-1,2.218540716e-1,1.973766105e0,3.866664629e-1,1.925629148e-1,5.690116350e-1,2.224212383e0,1.385932481e-1,1.484738798e0,1.832746783e0,1.071468463e0,5.229799708e-1,3.853475936e-1,5.054562655e-1,8.526302860e-1,1.764418675e0,118283,0,0
73,1.634779841e-2,8.802192868e-6,2.177664058e-4,4.248300404e-4,4.874053890e-9,7.183426882e-1,1.404082581e0,1.443730998e0,2.544924998e0,3.183368594e-1,8.427996100e-1,2.253498531e0,5.562225309e-1,5.102927580e-1,1.559998975e0,1.567832735e0,1.946152590e0,2.511464358e0,7.010482385e-1,6.001281833e-1,1.783218077e-1,6.798596135e-1,7.850337071e-1,1.096155366e0,1.736882579e-1,2.165679841e0,6.043993227e-1,1.304301896e0,7.326640452e-1,1.797693154e0,6.977836248e-1,1.464810627e-1,1.947457888e0,2.743012046e0,1.269434981e0,8.676164589e-1,1.991298519e0,1.195075344e0,7.321141037e-1,1.816797037e0,6.181919615e-1,4.450106457e-1,2.256386786e0,8.274516751e-1,1.401869187e0,1.924344516e0,4.894878302e-1,6.443772825e-1,7.994546820e-1,5.567665686e-1,8.966830093e-1,1.795540601e0,3.199592653e0,8.540178131e-1,2.267169286e-1,2.132792298e0,4.024663598e-1,1.895560032e-1,6.043471460e-1,2.395477046e0,1.365281885e-1,1.573381516e0,1.965799837e0,1.136759945e0,5.566622673e-1,4.136675148e-1,5.047171249e-1,8.941184517e-1,1.894710268e0,118283,0,0
74,1.631291627e-2,8.390614311e-6,2.401875005e-4,4.323707090e-4,4.893136968e-9,7.297876388e-1,1.439926820e0,1.473524123e0,2.598440226e0,3.202615435e-1,8.699718853e-1,2.306542163e0,5.629682124e-1,5.017140650e-1,1.598542114e0,1.604139443e0,1.986247954e0,2.565692792e0,6.971023571e-1,6.025384666e-1,1.782799169e-1,6.957920343e-1,7.900768279e-1,1.117096734e0,1.724202525e-1,2.216153948e0,5.932916376e-1,1.327819267e0,7.391732918e-1,1.835378487e0,7.054276198e-1,1.440888802e-1,1.993016419e0,2.806440511e0,1.296372089e0,8.795942615e-1,2.040605696e0,1.224845092e0,7.516061090e-1,1.862307534e0,6.232516052e-1,4.494146794e-1,2.311194614e0,8.312589890e-1,1.434701941e0,1.962505465e0,4.856892671e-1,6.388615835e-1,8.158021030e-1,5.598449943e-1,9.196857645e-1,1.842998568e0,3.277318393e0,8.736410091e-1,2.289889895e-1,2.186359566e0,4.061801890e-1,1.872832852e-1,6.194310129e-1,2.445253604e0,1.361409865e-1,1.597060583e0,2.008031758e0,1.154329690e0,5.648626760e-1,4.224575492e-1,5.037134859e-1,9.108404734e-1,1.930463338e0,118283,0,0
75,1.627796746e-2,3.509966755e-6,2.876927461e-4,4.238897555e-4,4.911318534e-9,7.089530569e-1,1.423464943e0,1.447716788e0,2.547612022e0,3.169465511e-1,8.704927702e-1,2.270833393e0,5.646535664e-1,4.788453227e-1,1.578871343e0,1.583618839e0,1.952467565e0,2.519451953e0,6.868168301e-1,5.989677576e-1,1.701917652e-1,6.985313508e-1,7.709927572e-1,1.100547238e0,1.687006979e-1,2.181630462e0,5.859191252e-1,1.295766729e0,7.316823638e-1,1.798699942e0,6.854401700e-1,1.345679992e-1,1.962286533e0,2.761901441e0,1.275456234e0,8.738892213e-1,2.014045747e0,1.220337042e0,7.446632759e-1,1.839120350e0,6.151825704e-1,4.435833956e-1,2.282517284e0,8.121047118e-1,1.412295216e0,1.925166444e0,4.819025628e-1,6.338302433e-1,8.054546322e-1,5.567314228e-1,9.117490787e-1,1.824517799e0,3.231613799e0,8.612375953e-1,2.292939569e-1,2.158873958e0,4.001000326e-1,1.852958073e-1,6.197128217e-1,2.397189501e0,1.353497469e-1,1.561398091e0,1.975403032e0,1.129281714e0,5.506727259e-1,4.160522810e-1,5.002641972e-1,9.091408873e-1,1.887542401e0,118283,0,0
76,1.624460760e-2,7.828169196e-6,3.734442059e-4,4.030833816e-4,4.927290836e-9,6.656580874e-1,1.373375170e0,1.382515423e0,2.427881898e0,3.140232661e-1,8.595811608e-1,2.179918245e0,5.670606601e-1,4.380201104e-1,1.527667958e0,1.523571896e0,1.865953363e0,2.406080763e0,6.635376337e-1,5.941541329e-1,1.565157112e-1,6.984435484e-1,7.282873604e-1,1.055734522e0,1.670560875e-1,2.093048102e0,5.764928935e-1,1.224576422e0,7.192015149e-1,1.713976384e0,6.414033430e-1,1.181429086e-1,1.881977147e0,2.648925085e0,1.228455014e0,8.626703122e-1,1.943817755e0,1.202467373e0,7.218524393e-1,1.776752954e0,6.016639462e-1,4.337388417e-1,2.208430696e0,7.682175882e-1,1.354515066e0,1.834203837e0,4.797062117e-1,6.292500950e-1,7.760665456e-1,5.531674464e-1,8.837690715e-1,1.769108258e0,3.109172423e0,8.310144866e-1,2.336367647e-1,2.083169361e0,3.908193307e-1,1.852089738e-1,6.162956480e-1,2.284119255e0,1.322140249e-1,1.478289584e0,1.890860037e0,1.070771813e0,5.199310150e-1,4.032105005e-1,4.965105846e-1,9.018680269e-1,1.789419642e0,118283,0,0
77,1.621587852e-2,6.133603323e-6,4.992547256e-4,3.745599652e-4,4.946050745e-9,6.086083380e-1,1.307292866e0,1.293801688e0,2.273328464e0,3.099603414e-1,8.475496741e-1,2.063949901e0,5.734901190e-1,3.803045421e-1,1.465738103e0,1.441876497e0,1.749218529e0,2.258372103e0,6.269215419e-1,5.907473033e-1,1.412947239e-1,7.023975478e-1,6.662031203e-1,9.930792537e-1,1.661179149e-1,1.978967945e0,5.630261210e-1,1.131085342e0,7.076954029e-1,1.605925311e0,5.803904714e-1,9.663489282e-2,1.777331461e0,2.504005101e0,1.173110359e0,8.533359367e-1,1.856966400e0,1.185290102e0,6.900941261e-1,1.699624480e0,5.884913369e-1,4.229388815e-1,2.120004685e0,7.037571462e-1,1.279876741e0,1.712963843e0,4.787251501e-1,6.244854490e-1,7.344786528e-1,5.512190713e-1,8.444178324e-1,1.700715627e0,2.952362398e0,7.948781634e-1,2.390668426e-1,1.987564676e0,3.805820219e-1,1.846713502e-1,6.142288679e-1,2.137954928e0,1.254973284e-1,1.363559586e0,1.777798815e0,9.900533202e-1,4.781120068e-1,3.877812356e-1,4.933052859e-1,8.975712571e-1,1.660338307e0,118283,0,0
78,1.619287927e-2,4.628291487e-6,6.581447363e-4,3.427862436e-4,4.952258087e-9,5.469675099e-1,1.238953929e0,1.197261118e0,2.110028463e0,3.075223635e-1,8.402830688e-1,1.944758111e0,5.871346763e-1,3.160825722e-1,1.406116572e0,1.354167238e0,1.622010138e0,2.101547819e0,5.822428162e-1,5.906684619e-1,1.297529027e-1,7.133146324e-1,5.934620435e-1,9.231650170e-1,1.680197014e-1,1.860502923e0,5.481898399e-1,1.030321339e0,6.990951199e-1,1.492891356e0,5.126490489e-1,7.484114234e-2,1.667771454e0,2.353121483e0,1.119916152e0,8.488547584e-1,1.770726220e0,1.175591878e0,6.578331536e-1,1.623470188e0,5.778609643e-1,4.157504238e-1,2.035492063e0,6.276054155e-1,1.202573230e0,1.581162496e0,4.821138381e-1,6.212354333e-1,6.883794276e-1,5.525768412e-1,8.027474228e-1,1.634606065e0,2.790888812e0,7.600023339e-1,2.498524947e-1,1.891399565e0,3.727189017e-1,1.903719252e-1,6.172784499e-1,1.982843216e0,1.218230567e-1,1.234584887e0,1.656024341e0,8.995345619e-1,4.312924778e-1,3.736404528e-1,4.922832693e-1,9.004531507e-1,1.520831025e0,118283,0,0
79,1.617307846e-2,3.219977881e-6,8.319986563e-4,3.111096954e-4,4.958843086e-9,4.872977464e-1,1.175052127e0,1.102857438e0,1.954406117e0,3.061320784e-1,8.374675102e-1,1.833544694e0,6.064069366e-1,2.539192678e-1,1.353656307e0,1.269125315e0,1.497191638e0,1.951116599e0,5.350155547e-1,5.928927243e-1,1.225900881e-1,7.297027073e-1,5.181366937e-1,8.532023062e-1,1.720611162e-1,1.748798461e0,5.354373148e-1,9.324775280e-1,6.932524904e-1,1.386196328e0,4.433441872e-1,5.401887790e-2,1.564286132e0,2.210683661e0,1.072668871e0,8.486078473e-1,1.692589693e0,1.172642601e0,6.276297772e-1,1.554787823e0,5.694014699e-1,4.092404407e-1,1.961206405e0,5.486686185e-1,1.130111481e0,1.451867499e0,4.910707694e-1,6.201185952e-1,6.424267700e-1,5.568859772e-1,7.631426559e-1,1.575882254e0,2.639989329e0,7.292344910e-1,2.644480002e-1,1.803122656e0,3.660785635e-1,1.998497304e-1,6.244438448e-1,1.834114839e0,1.154417091e-1,1.104311364e0,1.537301544e0,8.082117971e-1,3.841817311e-1,3.615514611e-1,4.925661740e-1,9.085822431e-1,1.385130955e0,118283,0,0
80,1.615362624e-2,1.403329371e-6,1.001557334e-3,2.814886525e-4,4.958041687e-9,4.338796274e-1,1.118092294e0,1.015987268e0,1.814679162e0,3.056165245e-1,8.371591369e-1,1.734985441e0,6.293932402e-1,2.071994152e-1,1.309056628e0,1.190924733e0,1.381652770e0,1.814856569e0,4.896518401e-1,5.970755507e-1,1.216080345e-1,7.489497778e-1,4.458509453e-1,7.870042427e-1,1.772812546e-1,1.648828351e0,5.269906456e-1,8.440221358e-1,6.893139611e-1,1.291343768e0,3.789072248e-1,4.265369397e-2,1.471618157e0,2.082792284e0,1.032561224e0,8.511138707e-1,1.624465540e0,1.174085206e0,6.008860082e-1,1.495101171e0,5.627786691e-1,4.045114648e-1,1.898151519e0,4.730427094e-1,1.065821022e0,1.332522470e0,5.049400169e-1,6.214660645e-1,5.988452401e-1,5.631979452e-1,7.270217044e-1,1.525347443e0,2.505316755e0,7.032199176e-1,2.816792791e-1,1.725384046e0,3.610271499e-1,2.134261958e-1,6.339823308e-1,1.699666427e0,1.101648803e-1,9.815957835e-1,1.427959070e0,7.221133180e-1,3.397961545e-1,3.516007481e-1,4.943601731e-1,9.201025148e-1,1.261552786e0,118283,0,0
81,1.613193616e-2,1.420689779e-6,1.147175540e-3,2.547154251e-4,4.956305918e-9,3.893197930e-1,1.067462487e0,9.383341203e-1,1.694428748e0,3.057935235e-1,8.364613803e-1,1.649993293e0,6.529315046e-1,1.841958202e-1,1.271724029e0,1.119661774e0,1.277539418e0,1.695660030e0,4.474870141e-1,6.025904816e-1,1.244814130e-1,7.679781590e-1,3.791649240e-1,7.254072761e-1,1.820429159e-1,1.561616026e0,5.232891545e-1,7.682895451e-1,6.870998187e-1,1.210810322e0,3.215572486e-1,4.419100554e-2,1.390722419e0,1.971101532e0,9.998172554e-1,8.553479938e-1,1.566034688e0,1.177229330e0,5.767543672e-1,1.443885034e0,5.578928631e-1,4.010618295e-1,1.845453087e0,4.033760944e-1,1.010322438e0,1.226116446e0,5.217783700e-1,6.250604393e-1,5.578439054e-1,5.707664058e-1,6.935235747e-1,1.481493709e0,2.387335081e0,6.818989688e-1,2.991250977e-1,1.657693557e0,3.573302836e-1,2.282089008e-1,6.438664326e-1,1.583066282e0,1.046088424e-1,8.704302182e-1,1.329655657e0,6.439460398e-1,2.999546949e-1,3.437983475e-1,4.973666291e-1,9.325539203e-1,1.154260686e0,118283,0,0
82,1.610679835e-2,8.987946952e-7,1.257152661e-3,2.312161169e-4,4.951396968e-9,3.542951298e-1,1.022697496e0,8.706357407e-1,1.595001922e0,3.065615478e-1,8.339760326e-1,1.578738402e0,6.747431787e-1,1.850672283e-1,1.241174558e0,1.055378481e0,1.186138753e0,1.594883186e0,4.094821915e-1,6.090083716e-1,1.286332465e-1,7.848830009e-1,3.193621652e-1,6.690114159e-1,1.848562205e-1,1.487660032e0,5.238320854e-1,7.065394852e-1,6.865447276e-1,1.145332669e0,2.730820006e-1,5.367917103e-2,1.321792920e0,1.876411486e0,9.744341631e-1,8.607770617e-1,1.517072989e0,1.180714229e0,5.545367290e-1,1.400814114e0,5.546426720e-1,3.987604375e-1,1.802657068e0,3.408064896e-1,9.636610244e-1,1.134392916e0,5.395217879e-1,6.305467133e-1,5.196250869e-1,5.789568108e-1,6.619973024e-1,1.443646728e0,2.286244952e0,6.650615441e-1,3.146418705e-1,1.599794618e0,3.547420924e-1,2.423416853e-1,6.527336682e-1,1.485973461e0,9.885792533e-2,7.730869750e-1,1.243523854e0,5.753391063e-1,2.657249051e-1,3.378875226e-1,5.013784997e-1,9.447463967e-1,1.065101798e0,118283,0,0
83,1.608046964e-2,1.953651404e-6,1.326466474e-3,2.112903576e-4,4.942099138e-9,3.287300913e-1,9.837130705e-1,8.134760139e-1,1.516613102e0,3.081160641e-1,8.292145731e-1,1.521232256e0,6.932337253e-1,2.003855032e-1,1.217219548e0,9.985130719e-1,1.108404721e0,1.513081789e0,3.769392867e-1,6.162851688e-1,1.319764267e-1,7.984891236e-1,2.676013298e-1,6.186176584e-1,1.852930837e-1,1.427152293e0,5.281295333e-1,6.590065850e-1,6.879694305e-1,1.094815763e0,2.344034254e-1,6.366227937e-2,1.264908363e0,1.799099506e0,9.562731591e-1,8.672753471e-1,1.477489513e0,1.183921563e0,5.342324878e-1,1.365773819e0,5.533511225e-1,3.980189682e-1,1.769514654e0,2.864960384e-1,9.257768982e-1,1.058364287e0,5.565804140e-1,6.378712092e-1,4.847706167e-1,5.875427650e-1,6.324777026e-1,1.411606836e0,2.202243352e0,6.525467410e-1,3.271336540e-1,1.551654106e0,3.535503961e-1,2.544181001e-1,6.599398122e-1,1.408872141e0,9.341997502e-2,6.912045378e-1,1.170404469e0,5.174481155e-1,2.378118292e-1,3.339419641e-1,5.065247598e-1,9.559339452e-1,9.946633449e-1,118283,0,0
84,1.605050115e-2,2.526981607e-6,1.358643208e-3,1.952303507e-4,4.926233479e-9,3.111823361e-1,9.511236730e-1,7.674933368e-1,1.458019912e0,3.101282598e-1,8.225204817e-1,1.476917528e0,7.074717723e-1,2.191480330e-1,1.199216874e0,9.503037038e-1,1.045324899e0,1.449878171e0,3.510952065e-1,6.236075759e-1,1.334264712e-1,8.082820661e-1,2.251289241e-1,5.755375240e-1,1.834617479e-1,1.379860693e0,5.347063852e-1,6.244977734e-1,6.908033446e-1,1.057955673e0,2.056467490e-1,7.117315474e-2,1.220087003e0,1.738783835e0,9.442088156e-1,8.740219156e-1,1.446773897e0,1.186269912e0,5.163261868e-1,1.338371048e0,5.535843642e-1,3.983247842e-1,1.744990447e0,2.420053934e-1,8.964533917e-1,9.983931420e-1,5.713534801e-1,6.460721313e-1,4.542542122e-1,5.956577245e-1,6.059665303e-1,1.385325990e0,2.135330999e0,6.437938843e-1,3.359868924e-1,1.513170942e0,3.533312410e-1,2.636112726e-1,6.650846394e-1,1.350766770e0,8.837501571e-2,6.258554942e-1,1.111103480e0,4.710909443e-1,2.162614779e-1,3.315089183e-1,5.121431623e-1,9.652977206e-1,9.420341328e-1,118283,0,0
85,1.602132652e-2,4.014183456e-6,1.359395438e-3,1.829270311e-4,4.904368953e-9,3.001214983e-1,9.244829424e-1,7.321376880e-1,1.416152259e0,3.123006513e-1,8.138994249e-1,1.443714082e0,7.165636680e-1,2.346687553e-1,1.185638564e0,9.107965331e-1,9.962291668e-1,1.402938929e0,3.320695165e-1,6.299266635e-1,1.327482217e-1,8.135790855e-1,1.925756663e-1,5.402614948e-1,1.800796544e-1,1.343942109e0,5.416978410e-1,6.009361379e-1,6.941123269e-1,1.032298967e0,1.854888037e-1,7.531064935e-2,1.185886359e0,1.693100030e0,9.364644844e-1,8.797037783e-1,1.423126204e0,1.186571503e0,5.010065586e-1,1.317030954e0,5.546978410e-1,3.992015931e-1,1.726655848e0,2.080139208e-1,8.744488951e-1,9.531503318e-1,5.824211229e-1,6.537184932e-1,4.286553033e-1,6.023004740e-1,5.829578714e-1,1.363570979e0,2.083198583e0,6.377731107e-1,3.411729308e-1,1.482773387e0,3.537944325e-1,2.694072101e-1,6.676999027e-1,1.308859626e0,8.367119679e-2,5.766057607e-1,1.064770403e0,4.359506679e-1,2.007101809e-1,3.301914686e-1,5.173314167e-1,9.715597780e-1,9.047921911e-1,118283,0,0
86,1.599087500e-2,5.062941982e-6,1.333325037e-3,1.737316967e-4,4.875986442e-9,2.936432746e-1,9.021724530e-1,7.052745655e-1,1.386632613e0,3.141165315e-1,8.026439612e-1,1.418270067e0,7.199860049e-1,2.444920057e-1,1.174293090e0,8.781790055e-1,9.582707408e-1,1.368183203e0,3.184458111e-1,6.342397280e-1,1.304999779e-1,8.137543368e-1,1.687546572e-1,5.114817508e-1,1.756044175e-1,1.316202293e0,5.473145691e-1,5.856440032e-1,6.968700260e-1,1.014743240e0,1.728889377e-1,7.677075531e-2,1.159488837e0,1.657834779e0,9.312125889e-1,8.830386945e-1,1.403721274e0,1.183396925e0,4.875443210e-1,1.299236847e0,5.560239335e-1,4.002463749e-1,1.711391891e0,1.832504514e-1,8.577499006e-1,9.194868041e-1,5.887430601e-1,6.594830863e-1,4.070259982e-1,6.064310693e-1,5.626421684e-1,1.344092923e0,2.041307807e0,6.332869413e-1,3.425179840e-1,1.457575217e0,3.545110622e-1,2.718364795e-1,6.671179745e-1,1.278977704e0,8.000355219e-2,5.408835059e-1,1.028591579e0,4.102385813e-1,1.899142364e-1,3.292806624e-1,5.212125110e-1,9.736477802e-1,8.793189388e-1,118283,0,0
