frame,join,only_a,only_b,divL,divR
546,118265,18,21,6.324363885e1,9.998521435e-3
547,118265,18,21,6.351830340e1,9.998521435e-3
548,118265,18,21,6.379439853e1,9.998521435e-3
549,118265,18,21,6.407130459e1,9.998521435e-3
550,118265,18,21,6.434925682e1,9.998521435e-3
551,118265,18,21,6.462888891e1,9.998521435e-3
552,118265,18,21,6.490976181e1,9.998521435e-3
553,118265,18,21,6.519197034e1,9.998521435e-3
554,118265,18,21,6.547589470e1,9.998521435e-3
555,118265,18,21,6.576182928e1,9.998521435e-3
556,118265,18,21,6.604849638e1,9.998521435e-3
557,118265,18,21,6.633582998e1,9.998521435e-3
558,118265,18,21,6.662439350e1,9.998521435e-3
559,118265,18,21,6.691246510e1,9.998521435e-3
560,118265,18,21,6.720163915e1,9.998521435e-3
561,118265,18,21,6.749084200e1,9.998521435e-3
562,118265,18,21,6.778100637e1,9.998521435e-3
563,118265,18,21,6.807122725e1,9.998521435e-3
564,118265,18,21,6.836250983e1,9.998521435e-3
565,118265,18,21,6.865607810e1,9.998521435e-3
566,118265,18,21,6.895005384e1,9.998521435e-3
567,118265,18,21,6.924441366e1,9.998521435e-3
568,118265,18,21,6.953871193e1,9.998521435e-3
569,118265,18,21,6.983314999e1,9.998521435e-3
570,118265,18,21,7.012849995e1,9.998521435e-3
571,118265,18,21,7.042518229e1,9.998521435e-3
572,118265,18,21,7.072371011e1,9.998521435e-3
573,118265,18,21,7.102393848e1,9.998521435e-3
574,118265,18,21,7.132471957e1,9.998521435e-3
575,118265,18,21,7.162737394e1,9.998521435e-3
576,118265,18,21,7.193062905e1,9.998521435e-3
577,118265,18,21,7.223384432e1,9.998521435e-3
578,118265,18,21,7.253740241e1,9.998521435e-3
579,118265,18,21,7.284219433e1,9.998521435e-3
580,118265,18,21,7.314743370e1,9.998521435e-3
581,118265,18,21,7.345337975e1,9.998521435e-3
582,118265,18,21,7.376164835e1,9.998521435e-3
583,118265,18,21,7.407103543e1,9.998521435e-3
584,118265,18,21,7.438068302e1,9.998521435e-3
585,118265,18,21,7.469092661e1,9.998521435e-3
586,118265,18,21,7.500204577e1,9.998521435e-3
587,118265,18,21,7.531266307e1,9.998521435e-3
588,118265,18,21,7.562517451e1,9.998521435e-3
589,118265,18,21,7.593961183e1,9.998521435e-3
590,118265,18,21,7.625563058e1,9.998521435e-3
591,118265,18,21,7.657116143e1,9.998521435e-3
592,118265,18,21,7.688782557e1,9.998521435e-3
593,118265,18,21,7.720471158e1,9.998521435e-3
594,118265,18,21,7.752375414e1,9.998521435e-3
595,118265,18,21,7.784355160e1,9.998521435e-3
596,118265,18,21,7.816553806e1,9.998521435e-3
597,118265,18,21,7.848732753e1,9.998521435e-3
598,118265,18,21,7.880970325e1,9.998521435e-3
599,118265,18,21,7.913522642e1,9.998521435e-3
600,118265,18,21,7.946001919e1,9.998521435e-3
601,118265,18,21,7.978484656e1,9.998521435e-3
602,118265,18,21,8.011193567e1,9.998521435e-3
603,118265,18,21,8.043999430e1,9.998521435e-3
604,118265,18,21,8.076670651e1,9.998521435e-3
605,118265,18,21,8.109569628e1,9.998521435e-3
606,118265,18,21,8.142550099e1,9.998521435e-3
607,118265,18,21,8.175728452e1,9.998521435e-3
608,118265,18,21,8.208810986e1,9.998521435e-3
609,118265,18,21,8.242076123e1,9.998521435e-3
610,118265,18,21,8.275321767e1,9.998521435e-3
611,118265,18,21,8.308741901e1,9.998521435e-3
612,118265,18,21,8.342420619e1,9.998521435e-3
613,118265,18,21,8.375972524e1,9.998521435e-3
614,118265,18,21,8.409809887e1,9.998521435e-3
615,118265,18,21,8.443478172e1,9.998521435e-3
616,118265,18,21,8.477339946e1,9.998521435e-3
617,118265,18,21,8.511377886e1,9.998521435e-3
618,118265,18,21,8.545647597e1,9.998521435e-3
619,118265,18,21,8.579868697e1,9.998521435e-3
620,118265,18,21,8.614378934e1,9.998521435e-3
621,118265,18,21,8.649000427e1,9.998521435e-3
622,118265,18,21,8.683676284e1,9.998521435e-3
623,118265,18,21,8.718394690e1,9.998521435e-3
624,118265,18,21,8.753145915e1,9.998521435e-3
625,118265,18,21,8.788001909e1,9.998521435e-3
626,118265,18,21,8.822930632e1,9.998521435e-3
627,118265,18,21,8.858135268e1,9.998521435e-3
628,118265,18,21,8.893425824e1,9.998521435e-3
629,118265,18,21,8.928826581e1,9.998521435e-3
630,118265,18,21,8.964174536e1,9.998521435e-3
631,118265,18,21,8.999605445e1,9.998521435e-3
632,118265,18,21,9.035070324e1,9.998521435e-3
633,118265,18,21,9.070547914e1,9.998521435e-3
634,118265,18,21,9.106218116e1,9.998521435e-3
635,118265,18,21,9.142002260e1,9.998521435e-3
636,118265,18,21,9.177977199e1,9.998521435e-3
637,118265,18,21,9.214019781e1,9.998521435e-3
638,118265,18,21,9.250180938e1,9.998521435e-3
639,118265,18,21,9.286299339e1,9.998521435e-3
640,118265,18,21,9.322607897e1,9.998521435e-3
641,118265,18,21,9.358998797e1,9.998521435e-3
642,118265,18,21,9.395696545e1,9.998521435e-3
643,118265,18,21,9.432319089e1,9.998521435e-3
644,118265,18,21,9.469068206e1,9.998521435e-3
645,118265,18,21,9.505933518e1,9.998521435e-3
646,118265,18,21,9.543028540e1,9.998521435e-3
647,118265,18,21,9.580075724e1,9.998521435e-3
648,118265,18,21,9.617152364e1,9.998521435e-3
649,118265,18,21,9.654322912e1,9.998521435e-3
650,118265,18,21,9.691580546e1,9.998521435e-3
651,118265,18,21,9.728850452e1,9.998521435e-3
652,118265,18,21,9.766318372e1,9.998521435e-3
653,118265,18,21,9.803866382e1,9.998521435e-3
654,118265,18,21,9.841728974e1,9.998521435e-3
655,118265,18,21,9.879680501e1,9.998521435e-3
656,118265,18,21,9.917645378e1,9.998521435e-3
657,118265,18,21,9.955593391e1,9.998521435e-3
658,118265,18,21,9.993630043e1,9.998521435e-3
659,118265,18,21,1.003178448e2,9.998521435e-3
660,118265,18,21,1.007020943e2,9.998521435e-3
661,118265,18,21,1.010874177e2,9.998521435e-3
662,118265,18,21,1.014731390e2,9.998521435e-3
663,118265,18,21,1.018613009e2,9.998521435e-3
664,118265,18,21,1.022497207e2,9.998521435e-3
665,118265,18,21,1.026374928e2,9.998521435e-3
666,118265,18,21,1.030256027e2,9.998521435e-3
667,118265,18,21,1.034151641e2,9.998521435e-3
668,118265,18,21,1.038057506e2,9.998521435e-3
669,118265,18,21,1.041974740e2,9.998521435e-3
670,118265,18,21,1.045900089e2,9.998521435e-3
671,118265,18,21,1.049844358e2,9.998521435e-3
672,118265,18,21,1.053808745e2,9.998521435e-3
673,118265,18,21,1.057798595e2,9.998521435e-3
674,118265,18,21,1.061785484e2,9.998521435e-3
675,118265,18,21,1.065771417e2,9.998521435e-3
676,118265,18,21,1.069767091e2,9.998521435e-3
677,118265,18,21,1.073773431e2,9.998521435e-3
678,118265,18,21,1.077788080e2,9.998521435e-3
679,118265,18,21,1.081823556e2,9.998521435e-3
680,118265,18,21,1.085883234e2,9.998521435e-3
681,118265,18,21,1.089953148e2,9.998521435e-3
682,118265,18,21,1.094025932e2,9.998521435e-3
683,118265,18,21,1.098104313e2,9.998521435e-3
684,118265,18,21,1.102187237e2,9.998521435e-3
685,118265,18,21,1.106277390e2,9.998521435e-3
686,118265,18,21,1.110375920e2,9.998521435e-3
687,118265,18,21,1.114496617e2,9.998521435e-3
688,118265,18,21,1.118629988e2,9.998521435e-3
689,118265,18,21,1.122778692e2,9.998521435e-3
690,118265,18,21,1.126935694e2,9.998521435e-3
691,118265,18,21,1.131117738e2,9.998521435e-3
692,118265,18,21,1.135309778e2,9.998521435e-3
693,118265,18,21,1.139509695e2,9.998521435e-3
694,118265,18,21,1.143716344e2,9.998521435e-3
695,118265,18,21,1.147935293e2,9.998521435e-3
696,118265,18,21,1.152162494e2,9.998521435e-3
697,118265,18,21,1.156402758e2,9.998521435e-3
698,118265,18,21,1.160652037e2,9.998521435e-3
699,118265,18,21,1.164905629e2,9.998521435e-3
700,118265,18,21,1.169170705e2,9.998521435e-3
701,118265,18,21,1.173446029e2,9.998521435e-3
702,118265,18,21,1.177722017e2,9.998521435e-3
703,118265,18,21,1.181996135e2,9.998521435e-3
704,118265,18,21,1.186282804e2,9.998521435e-3
705,118265,18,21,1.190592915e2,9.998521435e-3
706,118265,18,21,1.194925290e2,9.998521435e-3
707,118265,18,21,1.199269972e2,9.998521435e-3
708,118265,18,21,1.203609263e2,9.998521435e-3
709,118265,18,21,1.207948175e2,9.998521435e-3
710,118265,18,21,1.212299998e2,9.998521435e-3
711,118265,18,21,1.216669101e2,9.998521435e-3
712,118265,18,21,1.221052884e2,9.998521435e-3
713,118265,18,21,1.225451572e2,9.998521435e-3
714,118265,18,21,1.229862280e2,9.998521435e-3
715,118265,18,21,1.234285752e2,9.998521435e-3
716,118265,18,21,1.238723507e2,9.998521435e-3
717,118265,18,21,1.243178880e2,9.998521435e-3
718,118265,18,21,1.247636206e2,9.998521435e-3
719,118265,18,21,1.252092459e2,9.998521435e-3
720,118265,18,21,1.256552777e2,9.998521435e-3
721,118265,18,21,1.261031869e2,9.998521435e-3
722,118265,18,21,1.265534976e2,9.998521435e-3
723,118265,18,21,1.270056214e2,9.998521435e-3
724,118265,18,21,1.274584377e2,9.998521435e-3
725,118265,18,21,1.279118709e2,9.998521435e-3
726,118265,18,21,1.283663783e2,9.998521435e-3
727,118265,18,21,1.288226464e2,9.998521435e-3
728,118265,18,21,1.292805119e2,9.998521435e-3
729,118265,18,21,1.297389812e2,9.998521435e-3
730,118265,18,21,1.301980689e2,9.998521435e-3
731,118265,18,21,1.306583453e2,9.998521435e-3
732,118265,18,21,1.311212915e2,9.998521435e-3
733,118265,18,21,1.315871793e2,9.998521435e-3
734,118265,18,21,1.320563497e2,9.998521435e-3
735,118265,18,21,1.325264591e2,9.998521435e-3
736,118265,18,21,1.329964024e2,9.998521435e-3
737,118265,18,21,1.334663909e2,9.998521435e-3
738,118265,18,21,1.339371208e2,9.998521435e-3
739,118265,18,21,1.344098134e2,9.998521435e-3
740,118265,18,21,1.348846864e2,9.998521435e-3
741,118265,18,21,1.353607514e2,9.998521435e-3
742,118265,18,21,1.358383922e2,9.998521435e-3
743,118265,18,21,1.363178391e2,9.998521435e-3
744,118265,18,21,1.367988610e2,9.998521435e-3
745,118265,18,21,1.372815559e2,9.998521435e-3
746,118265,18,21,1.377646045e2,9.998521435e-3
747,118265,18,21,1.382482610e2,9.998521435e-3
748,118265,18,21,1.387320568e2,9.998521435e-3
749,118265,18,21,1.392172449e2,9.998521435e-3
750,118265,18,21,1.397036853e2,9.998521435e-3
751,118265,18,21,1.401914770e2,9.998521435e-3
752,118265,18,21,1.406809029e2,9.998521435e-3
753,118265,18,21,1.411722128e2,9.998521435e-3
754,118265,18,21,1.416656216e2,9.998521435e-3
755,118265,18,21,1.421605731e2,9.998521435e-3
756,118265,18,21,1.426557740e2,9.998521435e-3
757,118265,18,21,1.431508944e2,9.998521435e-3
758,118265,18,21,1.436474471e2,9.998521435e-3
759,118265,18,21,1.441420711e2,9.998521435e-3
760,118265,18,21,1.446372432e2,9.998521435e-3
761,118265,18,21,1.451334147e2,9.998521435e-3
762,118265,18,21,1.456317758e2,9.998521435e-3
763,118265,18,21,1.461318464e2,9.998521435e-3
764,118265,18,21,1.466346810e2,9.998521435e-3
765,118265,18,21,1.471394030e2,9.998521435e-3
766,118265,18,21,1.476463921e2,9.998521435e-3
767,118265,18,21,1.481551117e2,9.998521435e-3
768,118265,18,21,1.486655233e2,9.998521435e-3
769,118265,18,21,1.491769870e2,9.998521435e-3
770,118265,18,21,1.496904064e2,1.000844300e-2
771,118265,18,21,1.502045969e2,1.001800348e-2
772,118265,18,21,1.507189720e2,1.002698496e-2
773,118265,18,21,1.512347609e2,1.003536719e-2
774,118265,18,21,1.517522811e2,1.004312026e-2
775,118265,18,21,1.522719251e2,1.005999619e-2
776,118265,18,21,1.527926759e2,1.008747109e-2
777,118265,18,21,1.533155001e2,1.011495249e-2
778,118265,18,21,1.538392488e2,1.014231160e-2
779,118265,18,21,1.543622841e2,1.017888842e-2
780,118265,18,21,1.548860726e2,1.021559498e-2
781,118265,18,21,1.554111626e2,1.027218599e-2
782,118265,18,21,1.559371009e2,1.032982828e-2
783,118265,18,21,1.564646283e2,1.039765693e-2
784,118265,18,21,1.569938815e2,1.046634131e-2
785,118265,18,21,1.575258432e2,1.054481914e-2
786,118265,18,21,1.580597565e2,1.064301134e-2
787,118265,18,21,1.585952246e2,1.075075604e-2
788,118265,18,21,1.591311222e2,1.085870637e-2
789,118265,18,21,1.596669920e2,1.097553995e-2
790,118265,18,21,1.602042701e2,1.110096622e-2
791,118265,18,21,1.607425921e2,1.124439209e-2
792,118265,18,21,1.612835202e2,1.139732947e-2
793,118265,18,21,1.618253144e2,1.155844635e-2
794,118265,18,21,1.623682528e2,1.172730750e-2
795,118265,18,21,1.629123870e2,1.191299644e-2
796,118265,18,21,1.634574296e2,1.209667428e-2
797,118265,18,21,1.640032952e2,1.230661113e-2
798,118265,18,21,1.645500275e2,1.252376251e-2
799,118265,18,21,1.650982026e2,1.275720002e-2
800,118265,18,21,1.656483299e2,1.298808307e-2
801,118265,18,21,1.662004526e2,1.323431975e-2
802,118265,18,21,1.667560659e2,1.350590209e-2
803,118265,18,21,1.673139435e2,1.379286484e-2
804,118265,18,21,1.678732368e2,1.407658325e-2
805,118265,18,21,1.684331903e2,1.437487482e-2
806,118265,18,21,1.689939702e2,1.468766424e-2
807,118265,18,21,1.695562778e2,1.502455376e-2
808,118265,18,21,1.701188323e2,1.536762075e-2
809,118265,18,21,1.706821623e2,1.572455592e-2
810,118265,18,21,1.712459923e2,1.609509245e-2
811,118265,18,21,1.718120032e2,1.648842226e-2
812,118265,18,21,1.723791906e2,1.687628359e-2
813,118265,18,21,1.729475890e2,1.729584544e-2
814,118265,18,21,1.735174355e2,1.772814398e-2
815,118265,18,21,1.740891439e2,1.818242925e-2
816,118265,18,21,1.746618809e2,1.863051292e-2
817,118265,18,21,1.752356834e2,1.909940018e-2
818,118265,18,21,1.758108636e2,1.958963007e-2
819,118265,18,21,1.763877850e2,2.011187078e-2
820,118265,18,21,1.769649382e2,2.062793021e-2
821,118265,18,21,1.775431195e2,2.116485209e-2
822,118265,18,21,1.781216961e2,2.172295625e-2
823,118265,18,21,1.787003311e2,2.230258716e-2
824,118265,18,21,1.792791646e2,2.289543180e-2
825,118265,18,21,1.798588226e2,2.350987213e-2
826,118265,18,21,1.804394511e2,2.414632697e-2
827,118265,18,21,1.810211444e2,2.480520686e-2
828,118265,18,21,1.816032842e2,2.546784159e-2
829,118265,18,21,1.821858075e2,2.617178782e-2
830,118265,18,21,1.827686536e2,2.689841009e-2
831,118265,18,21,1.833518486e2,2.764832488e-2
832,118265,18,21,1.839352279e2,2.840279809e-2
833,118265,18,21,1.845204903e2,2.918929012e-2
834,118265,18,21,1.851059450e2,3.000873361e-2
835,118265,18,21,1.856929921e2,3.086246468e-2
836,118265,18,21,1.862813516e2,3.172154766e-2
837,118265,18,21,1.868709660e2,3.261322206e-2
838,118265,18,21,1.874627095e2,3.353792159e-2
839,118265,18,21,1.880551861e2,3.448654413e-2
840,118265,18,21,1.886495538e2,3.545955205e-2
841,118265,18,21,1.892454896e2,3.646538592e-2
842,118265,18,21,1.898431663e2,3.750445062e-2
843,118265,18,21,1.904422395e2,3.856758494e-2
844,118265,18,21,1.910428771e2,3.964493990e-2
845,118265,18,21,1.916449539e2,4.076428231e-2
846,118265,18,21,1.922477650e2,4.192730966e-2
847,118265,18,21,1.928511943e2,4.311465561e-2
848,118265,18,21,1.934547409e2,4.431636370e-2
849,118265,18,21,1.940590423e2,4.555980847e-2
850,118265,18,21,1.946644323e2,4.683616555e-2
851,118265,18,21,1.952696910e2,4.815587289e-2
852,118265,18,21,1.958767832e2,4.949013889e-2
853,118265,18,21,1.964856748e2,5.086635969e-2
854,118265,18,21,1.970955521e2,5.227569484e-2
855,118265,18,21,1.977062474e2,5.371815384e-2
856,118265,18,21,1.983182358e2,5.519416177e-2
857,118265,18,21,1.989313125e2,5.671205218e-2
858,118265,18,21,1.995455615e2,5.826313662e-2
859,118265,18,21,2.001613404e2,5.984745237e-2
860,118265,18,21,2.007783277e2,6.145535503e-2
861,118265,18,21,2.013962116e2,6.311485800e-2
862,118265,18,21,2.020150512e2,6.481814152e-2
863,118265,18,21,2.026350673e2,6.655498470e-2
864,118265,18,21,2.032563882e2,6.831565471e-2
865,118265,18,21,2.038785212e2,7.012772807e-2
866,118265,18,21,2.045018148e2,7.197308066e-2
867,118265,18,21,2.051264215e2,7.387104065e-2
868,118265,18,21,2.057525630e2,7.579295587e-2
869,118265,18,21,2.063801528e2,7.776644653e-2
870,118265,18,21,2.070084140e2,7.977333366e-2
871,118265,18,21,2.076357516e2,8.182272010e-2
872,118265,18,21,2.082627449e2,8.390542336e-2
873,118265,18,21,2.088893570e2,8.605019285e-2
874,118265,18,21,2.095168616e2,8.822859224e-2
875,118265,18,21,2.101475902e2,9.044964659e-2
876,118265,18,21,2.107813856e2,9.270383232e-2
877,118265,18,21,2.114165426e2,9.500953137e-2
878,118265,18,21,2.120525577e2,9.736805158e-2
879,118265,18,21,2.126889525e2,9.976944782e-2
880,118265,18,21,2.133259995e2,1.022042449e-1
881,118265,18,21,2.139639519e2,1.046908391e-1
882,118265,18,21,2.146031190e2,1.072202287e-1
883,118265,18,21,2.152432451e2,1.098019656e-1
884,118265,18,21,2.158843428e2,1.124277904e-1
885,118265,18,21,2.165265216e2,1.151057520e-1
886,118265,18,21,2.171697137e2,1.178268230e-1
887,118265,18,21,2.178141743e2,1.206001960e-1
888,118265,18,21,2.184597758e2,1.234070869e-1
889,118265,18,21,2.191068085e2,1.262853879e-1
890,118265,18,21,2.197545520e2,1.292070331e-1
891,118265,18,21,2.204026426e2,1.321812758e-1
892,118265,18,21,2.210514859e2,1.351893623e-1
893,118265,18,21,2.217011073e2,1.382587659e-1
894,118265,18,21,2.223511590e2,1.413906461e-1
895,118265,18,21,2.230020475e2,1.445751220e-1
896,118265,18,21,2.236537955e2,1.477935144e-1
897,118265,18,21,2.243067614e2,1.510734276e-1
898,118265,18,21,2.249610563e2,1.544060081e-1
899,118265,18,21,2.256153474e2,1.578009979e-1
900,118265,18,21,2.262697502e2,1.612405916e-1
901,118265,18,21,2.269254656e2,1.647420341e-1
902,118265,18,21,2.275828485e2,1.682965187e-1
903,118265,18,21,2.282414244e2,1.719134042e-1
904,118265,18,21,2.289019677e2,1.755645994e-1
905,118265,18,21,2.295629175e2,1.792968776e-1
906,118265,18,21,2.302244916e2,1.830824162e-1
907,118265,18,21,2.308864447e2,1.869307170e-1
908,118265,18,21,2.315491395e2,1.908136537e-1
909,118265,18,21,2.322125651e2,1.947677791e-1
910,118265,18,21,2.328768574e2,1.987847341e-1
911,118265,18,21,2.335429244e2,2.028750576e-1
912,118265,18,21,2.342099745e2,2.070003377e-1
913,118265,18,21,2.348782197e2,2.111971597e-1
914,118265,18,21,2.355486624e2,2.154567913e-1
915,118265,18,21,2.362211793e2,2.197793835e-1
916,118265,18,21,2.368958543e2,2.241562667e-1
917,118265,18,21,2.375728948e2,2.286049773e-1
918,118265,18,21,2.382518289e2,2.331169115e-1
919,118265,18,21,2.389323706e2,2.376922033e-1
920,118265,18,21,2.396143226e2,2.423118997e-1
921,118265,18,21,2.402979211e2,2.470131014e-1
922,118265,18,21,2.409824251e2,2.517883112e-1
923,118265,18,21,2.416679552e2,2.566272870e-1
924,118265,18,21,2.423544182e2,2.615111148e-1
925,118265,18,21,2.430417820e2,2.664764801e-1
926,118265,18,21,2.437301258e2,2.715054646e-1
927,118265,18,21,2.444194598e2,2.766177206e-1
928,118265,18,21,2.451095921e2,2.817751583e-1
929,118265,18,21,2.458006821e2,2.870145953e-1
930,118265,18,21,2.464928573e2,2.923180787e-1
931,118265,18,21,2.471863999e2,2.976949367e-1
932,118265,18,21,2.478811389e2,3.031267297e-1
933,118265,18,21,2.485771385e2,3.086513451e-1
934,118265,18,21,2.492745122e2,3.142404174e-1
935,118265,18,21,2.499733243e2,3.199032873e-1
936,118265,18,21,2.506735167e2,3.256211127e-1
937,118265,18,21,2.513747973e2,3.314214154e-1
938,118265,18,21,2.520774056e2,3.373056959e-1
939,118265,18,21,2.527803154e2,3.432640965e-1
940,118265,18,21,2.534842346e2,3.492779249e-1
941,118265,18,21,2.541887154e2,3.553746706e-1
942,118265,18,21,2.548944093e2,3.615455782e-1
943,118265,18,21,2.556017690e2,3.678004129e-1
944,118265,18,21,2.563106785e2,3.741215597e-1
945,118265,18,21,2.570212601e2,3.805260430e-1
946,118265,18,21,2.577336337e2,3.870051601e-1
947,118265,18,21,2.584481531e2,3.935683522e-1
948,118265,18,21,2.591644796e2,4.001875393e-1
949,118265,18,21,2.598819017e2,4.069096510e-1
950,118265,18,21,2.606006240e2,4.137067286e-1
951,118265,18,21,2.613205757e2,4.205883567e-1
952,118265,18,21,2.620414513e2,4.275265293e-1
953,118265,18,21,2.627630974e2,4.345578435e-1
954,118265,18,21,2.634853452e2,4.416739885e-1
955,118265,18,21,2.642082445e2,4.488856014e-1
956,118265,18,21,2.649325235e2,4.561541767e-1
957,118265,18,21,2.656575729e2,4.635164640e-1
958,118265,18,21,2.663843233e2,4.709637499e-1
959,118265,18,21,2.671122066e2,4.784962173e-1
960,118265,18,21,2.678410635e2,4.861052649e-1
961,118265,18,21,2.685716684e2,4.938083207e-1
962,118265,18,21,2.693034160e2,5.015969643e-1
963,118265,18,21,2.700365194e2,5.094713541e-1
964,118265,18,21,2.707702236e2,5.174125733e-1
965,118265,18,21,2.715058394e2,5.254577290e-1
966,118265,18,21,2.722432274e2,5.335993714e-1
967,118265,18,21,2.729813439e2,5.418272585e-1
968,118265,18,21,2.737206079e2,5.501225702e-1
969,118265,18,21,2.744610819e2,5.585220204e-1
970,118265,18,21,2.752018380e2,5.670077179e-1
971,118265,18,21,2.759420183e2,5.755993013e-1
972,118265,18,21,2.766820246e2,5.842587220e-1
973,118265,18,21,2.774227826e2,5.930229077e-1
974,118265,18,21,2.781646689e2,6.018739470e-1
975,118265,18,21,2.789076099e2,6.108211832e-1
976,118265,18,21,2.796513197e2,6.198462073e-1
977,118265,18,21,2.803959076e2,6.289870054e-1
978,118265,18,21,2.811417957e2,6.382151442e-1
979,118265,18,21,2.818888802e2,6.475401010e-1
980,118265,18,21,2.826369009e2,6.569430767e-1
981,118265,18,21,2.833872796e2,6.664515996e-1
982,118265,18,21,2.841390288e2,6.760672458e-1
983,118265,18,21,2.848916005e2,6.857801139e-1
984,118265,18,21,2.856456314e2,6.955716464e-1
985,118265,18,21,2.864007503e2,7.054693545e-1
986,118265,18,21,2.871572151e2,7.154645016e-1
987,118265,18,21,2.879149097e2,7.255669947e-1
988,118265,18,21,2.886738208e2,7.357591641e-1
989,118265,18,21,2.894333678e2,7.460579803e-1
990,118265,18,21,2.901939868e2,7.564548831e-1
991,118265,18,21,2.909556485e2,7.669593368e-1
992,118265,18,21,2.917181654e2,7.775434051e-1
993,118265,18,21,2.924815963e2,7.882539770e-1
994,118265,18,21,2.932464479e2,7.990630465e-1
995,118265,18,21,2.940125851e2,8.099803487e-1
996,118265,18,21,2.947795143e2,8.209778815e-1
997,118265,18,21,2.955478439e2,8.320923839e-1
998,118265,18,21,2.963173820e2,8.433155971e-1
999,118265,18,21,2.970881864e2,8.546580635e-1
1000,118265,18,21,2.978602910e2,8.660812203e-1
1001,118265,18,21,2.986335638e2,8.776219684e-1
1002,118265,18,21,2.994082505e2,8.892717428e-1
1003,118265,18,21,3.001841923e2,9.010308144e-1
1004,118265,18,21,3.009614421e2,9.128904888e-1
1005,118265,18,21,3.017397152e2,9.248682023e-1
1006,118265,18,21,3.025186278e2,9.369555599e-1
1007,118265,18,21,3.032985716e2,9.491529136e-1
1008,118265,18,21,3.040805333e2,9.614414176e-1
1009,118265,18,21,3.048633258e2,9.738582174e-1
1010,118265,18,21,3.056470055e2,9.863957251e-1
1011,118265,18,21,3.064316856e2,9.990436743e-1
1012,118265,18,21,3.072174337e2,1.011783420e0
1013,118265,18,21,3.080043866e2,1.024651838e0
1014,118265,18,21,3.087931264e2,1.037631099e0
1015,118265,18,21,3.095832799e2,1.050740713e0
1016,118265,18,21,3.103746994e2,1.063942640e0
1017,118265,18,21,3.111672550e2,1.077273858e0
1018,118265,18,21,3.119610067e2,1.090716663e0
1019,118265,18,21,3.127558073e2,1.104280444e0
1020,118265,18,21,3.135515774e2,1.117946833e0
1021,118265,18,21,3.143489191e2,1.131753595e0
1022,118265,18,21,3.151473934e2,1.145672466e0
1023,118265,18,21,3.159473641e2,1.159712958e0
1024,118265,18,21,3.167481391e2,1.173856470e0
1025,118265,18,21,3.175496628e2,1.188130599e0
1026,118265,18,21,3.183519375e2,1.202527046e0
1027,118265,18,21,3.191549040e2,1.217056437e0
1028,118265,18,21,3.199589790e2,1.231689762e0
1029,118265,18,21,3.207639961e2,1.246454596e0
1030,118265,18,21,3.215701287e2,1.261342175e0
1031,118265,18,21,3.223773269e2,1.276352607e0
1032,118265,18,21,3.231855360e2,1.291486688e0
1033,118265,18,21,3.239950335e2,1.306752804e0
1034,118265,18,21,3.248058409e2,1.322142262e0
1035,118265,18,21,3.256179423e2,1.337655340e0
1036,118265,18,21,3.264313382e2,1.353282584e0
1037,118265,18,21,3.272445338e2,1.369052186e0
1038,118265,18,21,3.280571744e2,1.384956507e0
1039,118265,18,21,3.288700163e2,1.400985124e0
1040,118265,18,21,3.296839439e2,1.417128612e0
1041,118265,18,21,3.304987773e2,1.433414928e0
1042,118265,18,21,3.313156432e2,1.449826159e0
1043,118265,18,21,3.321325976e2,1.466381745e0
1044,118265,18,21,3.329508887e2,1.483053024e0
1045,118265,18,21,3.337701670e2,1.499867784e0
1046,118265,18,21,3.345904872e2,1.516808280e0
1047,118265,18,21,3.354118987e2,1.533883830e0
1048,118265,18,21,3.362343435e2,1.551085486e0
1049,118265,18,21,3.370578655e2,1.568441957e0
1050,118265,18,21,3.378824964e2,1.585924842e0
1051,118265,18,21,3.387083472e2,1.603543332e0
1052,118265,18,21,3.395352722e2,1.621288363e0
1053,118265,18,21,3.403629653e2,1.639178554e0
1054,118265,18,21,3.411917855e2,1.657205460e0
1055,118265,18,21,3.420217040e2,1.675379469e0
1056,118265,18,21,3.428527965e2,1.693680849e0
1057,118265,18,21,3.436845166e2,1.712128304e0
1058,118265,18,21,3.445172540e2,1.730712982e0
1059,118265,18,21,3.453507480e2,1.749434871e0
1060,118265,18,21,3.461849705e2,1.768304059e0
1061,118265,18,21,3.470196414e2,1.787319948e0
1062,118265,18,21,3.478550191e2,1.806473581e0
1063,118265,18,21,3.486910667e2,1.825765302e0
1064,118265,18,21,3.495279119e2,1.845195050e0
1065,118265,18,21,3.503654885e2,1.864781977e0
1066,118265,18,21,3.512039521e2,1.884518198e0
1067,118265,18,21,3.520437067e2,1.904393312e0
1068,118265,18,21,3.528848427e2,1.924407103e0
1069,118265,18,21,3.537275111e2,1.944578686e0
1070,118265,18,21,3.545719213e2,1.964890019e0
1071,118265,18,21,3.554178813e2,1.985350663e0
1072,118265,18,21,3.562652688e2,2.005961699e0
1073,118265,18,21,3.571141289e2,2.026731423e0
1074,118265,18,21,3.579645399e2,2.047641936e0
1075,118265,18,21,3.588166154e2,2.068702336e0
1076,118265,18,21,3.596695542e2,2.089903280e0
1077,118265,18,21,3.605234655e2,2.111282964e0
1078,118265,18,21,3.613781634e2,2.132804155e0
1079,118265,18,21,3.622340489e2,2.154475716e0
1080,118265,18,21,3.630909335e2,2.176288689e0
1081,118265,18,21,3.639489552e2,2.198271129e0
1082,118265,18,21,3.648083716e2,2.220405534e0
